"id_kuantitas";"id_berita";"id_kalimat";"kuantitas";"isValid";"id_submitter";"date_submit";"time_submit"
"1942";"244";"10636";"Tidak Ada";"2";"65";"2018-09-06";"00:51:59"
"1943";"244";"10637";"2,5 persen";"2";"65";"2018-09-06";"00:53:52"
"1944";"244";"10637";"3 persen";"2";"65";"2018-09-06";"00:54:10"
"1945";"244";"10638";"1 persen";"2";"65";"2018-09-06";"00:55:04"
"1946";"244";"10639";"Tidak Ada";"2";"65";"2018-09-06";"00:56:22"
"1947";"204";"8908";"Tidak Ada";"2";"33";"2018-09-06";"08:05:23"
"1948";"204";"8909";"Tidak Ada";"2";"33";"2018-09-06";"08:07:47"
"1949";"204";"8910";"Tidak Ada";"2";"33";"2018-09-06";"08:09:53"
"1950";"204";"8911";"Tidak Ada";"2";"33";"2018-09-06";"08:11:27"
"1951";"204";"8912";"Tidak Ada";"2";"33";"2018-09-06";"08:22:17"
"1952";"204";"8913";"Tidak Ada";"2";"33";"2018-09-06";"08:27:37"
"1953";"204";"8914";"Tidak Ada";"2";"33";"2018-09-06";"08:32:31"
"1954";"204";"8915";"Tidak Ada";"2";"33";"2018-09-06";"08:33:41"
"1955";"204";"8916";"Tidak Ada";"2";"33";"2018-09-06";"08:34:31"
"1956";"204";"8917";"Tidak Ada";"2";"33";"2018-09-06";"08:35:17"
"1957";"204";"8918";"Tidak Ada";"2";"33";"2018-09-06";"08:36:40"
"1958";"75";"3234";"Tidak Ada";"2";"42";"2018-09-06";"10:04:18"
"1959";"75";"3235";"Tidak Ada";"2";"42";"2018-09-06";"10:05:39"
"1960";"75";"3236";"Tidak Ada";"2";"42";"2018-09-06";"10:07:38"
"1961";"75";"3237";"Tidak Ada";"2";"42";"2018-09-06";"10:11:01"
"1962";"75";"3238";"Tidak Ada";"2";"42";"2018-09-06";"10:12:34"
"1963";"75";"3239";"Tidak Ada";"2";"42";"2018-09-06";"10:14:29"
"1964";"75";"3240";"Tidak Ada";"2";"42";"2018-09-06";"10:16:10"
"1965";"75";"3241";"Tidak Ada";"2";"42";"2018-09-06";"10:17:40"
"1966";"75";"3242";"Tidak Ada";"2";"42";"2018-09-06";"10:20:55"
"1967";"75";"3243";"Tidak Ada";"2";"42";"2018-09-06";"10:27:29"
"1968";"75";"3244";"Tidak Ada";"2";"42";"2018-09-06";"10:29:59"
"1969";"75";"3245";"Tidak Ada";"2";"42";"2018-09-06";"10:34:09"
"1970";"192";"8396";"Tidak Ada";"2";"34";"2018-09-06";"10:44:45"
"1971";"147";"6327";"Tidak Ada";"2";"52";"2018-09-06";"11:54:25"
"1972";"147";"6328";"Tidak Ada";"2";"52";"2018-09-06";"11:59:56"
"1973";"147";"6329";"Tidak Ada";"2";"52";"2018-09-06";"12:02:25"
"1974";"147";"6331";"Tidak Ada";"2";"52";"2018-09-06";"12:04:25"
"1975";"147";"6332";"Tidak Ada";"2";"52";"2018-09-06";"12:06:06"
"1976";"147";"6333";"Tidak Ada";"2";"52";"2018-09-06";"12:09:48"
"1977";"147";"6334";"Tidak Ada";"2";"52";"2018-09-06";"12:14:04"
"1978";"147";"6335";"Tidak Ada";"2";"52";"2018-09-06";"12:15:21"
"1979";"147";"6336";"Tidak Ada";"2";"52";"2018-09-06";"12:21:53"
"1980";"147";"6337";"Tidak Ada";"2";"52";"2018-09-06";"12:23:38"
"1981";"147";"6338";"Tidak Ada";"2";"52";"2018-09-06";"12:24:52"
"1982";"147";"6339";"Tidak Ada";"2";"52";"2018-09-06";"12:26:37"
"1983";"147";"6340";"Tidak Ada";"2";"52";"2018-09-06";"12:27:53"
"1984";"147";"6341";"Tidak Ada";"2";"52";"2018-09-06";"12:28:42"
"1985";"147";"6342";"Tidak Ada";"2";"52";"2018-09-06";"12:29:47"
"1986";"147";"6343";"Tidak Ada";"2";"52";"2018-09-06";"12:30:35"
"1987";"147";"6344";"Tidak Ada";"2";"52";"2018-09-06";"12:33:57"
"1988";"147";"6345";"30 meter";"2";"52";"2018-09-06";"12:35:56"
"1989";"147";"6346";"Tidak Ada";"2";"52";"2018-09-06";"12:36:31"
"1990";"113";"4617";"Tidak Ada";"2";"50";"2018-09-06";"14:10:42"
"1991";"113";"4618";"Tidak Ada";"2";"50";"2018-09-06";"14:16:27"
"1992";"76";"3256";"Tidak Ada";"2";"48";"2018-09-06";"14:36:02"
"1993";"76";"3257";"Tidak Ada";"2";"48";"2018-09-06";"14:36:35"
"1994";"76";"3258";"Tidak Ada";"2";"48";"2018-09-06";"14:39:07"
"1995";"76";"3259";"Tidak Ada";"2";"48";"2018-09-06";"14:41:44"
"1996";"76";"3260";"Tidak Ada";"2";"48";"2018-09-06";"14:43:28"
"1997";"76";"3261";"Tidak Ada";"2";"48";"2018-09-06";"14:44:48"
"1998";"76";"3262";"13";"2";"48";"2018-09-06";"14:45:13"
"1999";"76";"3263";"Tidak Ada";"2";"48";"2018-09-06";"14:46:16"
"2000";"76";"3264";"31";"2";"48";"2018-09-06";"14:47:01"
"2001";"76";"3265";"Tidak Ada";"2";"48";"2018-09-06";"14:51:09"
"2002";"76";"3266";"Tidak Ada";"2";"48";"2018-09-06";"14:52:18"
"2003";"76";"3267";"Tidak Ada";"2";"48";"2018-09-06";"14:54:19"
"2004";"76";"3268";"Tidak Ada";"2";"48";"2018-09-06";"14:55:57"
"2005";"76";"3269";"Tidak Ada";"2";"48";"2018-09-06";"14:57:16"
"2006";"76";"3270";"Tidak Ada";"2";"48";"2018-09-06";"14:58:41"
"2007";"76";"3271";"Tidak Ada";"2";"48";"2018-09-06";"15:03:27"
"2008";"76";"3272";"Tidak Ada";"2";"48";"2018-09-06";"15:05:20"
"2009";"76";"3273";"Tidak Ada";"2";"48";"2018-09-06";"15:07:04"
"2010";"76";"3274";"Tidak Ada";"2";"48";"2018-09-06";"15:08:23"
"2011";"76";"3275";"Tidak Ada";"2";"48";"2018-09-06";"15:10:29"
"2012";"76";"3276";"Tidak Ada";"2";"48";"2018-09-06";"15:11:31"
"2013";"76";"3277";"58";"2";"48";"2018-09-06";"15:12:13"
"2014";"76";"3278";"Tidak Ada";"2";"48";"2018-09-06";"15:15:51"
"2015";"113";"4619";"Tidak Ada";"2";"50";"2018-09-06";"16:04:01"
"2016";"113";"4620";"Tidak Ada";"2";"50";"2018-09-06";"16:08:05"
"2017";"113";"4621";"170 kilometer";"2";"50";"2018-09-06";"16:09:27"
"2018";"113";"4622";"lebar 50-150";"2";"50";"2018-09-06";"16:13:05"
"2019";"113";"4623";"Tidak Ada";"2";"50";"2018-09-06";"16:16:44"
"2020";"113";"4624";"Tidak Ada";"2";"50";"2018-09-06";"16:19:57"
"2021";"113";"4625";"Tidak Ada";"2";"50";"2018-09-06";"16:22:10"
"2022";"113";"4626";"Tidak Ada";"2";"50";"2018-09-06";"16:24:58"
"2023";"113";"4627";"Tidak Ada";"2";"50";"2018-09-06";"16:26:35"
"2024";"113";"4628";"Rp5";"2";"50";"2018-09-06";"16:27:29"
"2025";"113";"4629";"Rp5000 per orang";"2";"50";"2018-09-06";"16:29:36"
"2026";"113";"4630";"20 menit";"2";"50";"2018-09-06";"16:32:23"
"2027";"113";"4631";"Tidak Ada";"2";"50";"2018-09-06";"16:34:45"
"2028";"113";"4632";"Tidak Ada";"2";"50";"2018-09-06";"16:36:15"
"2029";"113";"4633";"Tidak Ada";"2";"50";"2018-09-06";"16:40:07"
"2030";"113";"4634";"Tidak Ada";"2";"50";"2018-09-06";"16:43:19"
"2031";"113";"4635";"Tidak Ada";"2";"50";"2018-09-06";"16:48:25"
"2032";"113";"4636";"Tidak Ada";"2";"50";"2018-09-06";"16:50:58"
"2033";"113";"4637";"Tidak Ada";"2";"50";"2018-09-06";"16:58:42"
"2034";"113";"4638";"Tidak Ada";"2";"50";"2018-09-06";"17:04:18"
"2035";"113";"4639";"Dua pantai";"2";"50";"2018-09-06";"17:06:31"
"2036";"113";"4640";"dua pantai";"2";"50";"2018-09-06";"17:15:29"
"2037";"113";"4641";"Pertama";"2";"50";"2018-09-06";"17:18:07"
"2038";"113";"4642";"Tidak Ada";"2";"50";"2018-09-06";"17:21:02"
"2039";"113";"4643";"Tidak Ada";"2";"50";"2018-09-06";"17:23:36"
"2040";"113";"4644";"Tidak Ada";"2";"50";"2018-09-06";"17:26:07"
"2041";"113";"4645";"Tidak Ada";"2";"50";"2018-09-06";"17:28:06"
"2042";"113";"4646";"Tidak Ada";"2";"50";"2018-09-06";"17:31:53"
"2043";"113";"4647";"Tidak Ada";"2";"50";"2018-09-06";"17:38:13"
"2044";"113";"4648";"Tidak Ada";"2";"50";"2018-09-06";"17:41:07"
"2045";"113";"4649";"Tidak Ada";"2";"50";"2018-09-06";"17:45:22"
"2046";"113";"4650";"Tidak Ada";"2";"50";"2018-09-06";"17:59:05"
"2047";"113";"4651";"Tidak Ada";"2";"50";"2018-09-06";"18:00:57"
"2048";"113";"4652";"Tidak Ada";"2";"50";"2018-09-06";"18:04:07"
"2049";"113";"4653";"Tidak Ada";"2";"50";"2018-09-06";"18:06:19"
"2050";"113";"4654";"Tidak Ada";"2";"50";"2018-09-06";"18:09:15"
"2051";"114";"4655";"Tidak Ada";"2";"50";"2018-09-06";"18:15:41"
"2052";"114";"4656";"Tidak Ada";"2";"50";"2018-09-06";"18:17:50"
"2053";"114";"4657";"Tidak Ada";"2";"50";"2018-09-06";"18:20:10"
"2054";"204";"8919";"Tidak Ada";"2";"71";"2018-09-06";"18:38:04"
"2055";"204";"8920";"Tidak Ada";"2";"33";"2018-09-06";"18:41:05"
"2056";"27";"1251";"Tidak Ada";"2";"39";"2018-09-06";"20:08:22"
"2057";"27";"1252";"Tidak Ada";"2";"39";"2018-09-06";"20:10:27"
"2058";"27";"1253";"Tidak Ada";"2";"39";"2018-09-06";"20:12:27"
"2059";"27";"1254";"Tidak Ada";"2";"39";"2018-09-06";"20:16:29"
"2060";"27";"1255";"Tidak Ada";"2";"39";"2018-09-06";"20:18:34"
"2061";"5894";"247711";"Tidak Ada";"2";"74";"2018-09-06";"20:19:07"
"2062";"27";"1256";"Tidak Ada";"2";"39";"2018-09-06";"20:20:22"
"2063";"27";"1257";"Tidak Ada";"2";"39";"2018-09-06";"20:21:48"
"2064";"27";"1258";"Tidak Ada";"2";"39";"2018-09-06";"20:23:56"
"2065";"27";"1259";"Tidak Ada";"2";"39";"2018-09-06";"20:25:16"
"2066";"5894";"247712";"Tidak Ada";"2";"74";"2018-09-06";"20:25:59"
"2067";"27";"1260";"Tidak Ada";"2";"39";"2018-09-06";"20:26:36"
"2068";"27";"1261";"Tidak Ada";"2";"39";"2018-09-06";"20:27:47"
"2069";"5894";"247713";"Tidak Ada";"2";"74";"2018-09-06";"20:29:25"
"2070";"27";"1262";"90";"2";"39";"2018-09-06";"20:30:27"
"2071";"5894";"247714";"Tidak Ada";"2";"74";"2018-09-06";"20:31:26"
"2072";"27";"1263";"Tidak Ada";"2";"39";"2018-09-06";"20:32:06"
"2073";"27";"1264";"Tidak Ada";"2";"39";"2018-09-06";"20:33:34"
"2074";"5894";"247715";"Tidak Ada";"2";"74";"2018-09-06";"20:34:50"
"2075";"5894";"247716";"Tidak Ada";"2";"74";"2018-09-06";"20:36:31"
"2076";"5894";"247717";"Tidak Ada";"2";"74";"2018-09-06";"20:37:47"
"2077";"5894";"247718";"Tidak Ada";"2";"74";"2018-09-06";"20:39:03"
"2078";"5894";"247719";"Tidak Ada";"2";"74";"2018-09-06";"20:41:36"
"2079";"5894";"247720";"Tidak Ada";"2";"74";"2018-09-06";"20:43:00"
"2080";"5894";"247721";"Tidak Ada";"2";"74";"2018-09-06";"20:44:06"
"2081";"5894";"247722";"Tidak Ada";"2";"74";"2018-09-06";"20:45:04"
"2082";"5905";"248110";"Sembilan";"2";"39";"2018-09-06";"20:46:01"
"2083";"5894";"247723";"Tidak Ada";"2";"74";"2018-09-06";"20:46:20"
"2084";"5894";"247724";"Tidak Ada";"2";"74";"2018-09-06";"20:47:38"
"2085";"5894";"247725";"Tidak Ada";"2";"74";"2018-09-06";"20:49:39"
"2086";"5905";"248111";"Tidak Ada";"2";"39";"2018-09-06";"20:50:19"
"2087";"5894";"247726";"Tidak Ada";"2";"74";"2018-09-06";"20:51:25"
"2088";"5905";"248112";"Tidak Ada";"2";"39";"2018-09-06";"20:52:01"
"2089";"5894";"247727";"Tidak Ada";"2";"74";"2018-09-06";"20:52:29"
"2090";"5894";"247728";"Tidak Ada";"2";"74";"2018-09-06";"20:53:51"
"2091";"5894";"247729";"Tidak Ada";"2";"74";"2018-09-06";"20:55:07"
"2092";"5894";"247730";"Tidak Ada";"2";"74";"2018-09-06";"20:56:07"
"2093";"5894";"247731";"Tidak Ada";"2";"74";"2018-09-06";"20:57:10"
"2094";"5894";"247732";"Tidak Ada";"2";"74";"2018-09-06";"20:58:19"
"2095";"5894";"247733";"Tidak Ada";"2";"74";"2018-09-06";"20:59:26"
"2096";"5894";"247734";"Tidak Ada";"2";"74";"2018-09-06";"21:04:37"
"2097";"5894";"247735";"Tidak Ada";"2";"74";"2018-09-06";"21:06:01"
"2098";"5894";"247736";"Tidak Ada";"2";"74";"2018-09-06";"21:07:12"
"2099";"5905";"248113";"23";"2";"39";"2018-09-06";"21:07:47"
"2100";"5894";"247737";"Tidak Ada";"2";"74";"2018-09-06";"21:08:26"
"2101";"5894";"247738";"Tidak Ada";"2";"74";"2018-09-06";"21:09:34"
"2102";"5894";"247739";"Tidak Ada";"2";"74";"2018-09-06";"21:10:57"
"2103";"5905";"248114";"Tidak Ada";"2";"39";"2018-09-06";"21:12:36"
"2104";"5905";"248115";"Tidak Ada";"2";"39";"2018-09-06";"21:14:56"
"2105";"5905";"248116";"Tidak Ada";"2";"39";"2018-09-06";"21:18:00"
"2106";"5894";"247740";"Tidak Ada";"2";"74";"2018-09-06";"21:20:12"
"2107";"5905";"248117";"Tidak Ada";"2";"39";"2018-09-06";"21:20:23"
"2108";"5894";"247741";"Tidak Ada";"2";"74";"2018-09-06";"21:21:22"
"2109";"5894";"247742";"Tidak Ada";"2";"74";"2018-09-06";"21:22:31"
"2110";"5905";"248118";"Tidak Ada";"2";"39";"2018-09-06";"21:24:19"
"2111";"5905";"248119";"Tidak Ada";"2";"39";"2018-09-06";"21:26:00"
"2112";"5894";"247743";"Tidak Ada";"2";"74";"2018-09-06";"21:27:00"
"2113";"5894";"247744";"Tidak Ada";"2";"74";"2018-09-06";"21:28:00"
"2114";"5905";"248120";"Tidak Ada";"2";"39";"2018-09-06";"21:28:05"
"2115";"5905";"248121";"Tidak Ada";"2";"39";"2018-09-06";"21:29:47"
"2116";"5905";"248122";"Tidak Ada";"2";"39";"2018-09-06";"21:33:56"
"2117";"5905";"248123";"Tidak Ada";"2";"39";"2018-09-06";"21:36:38"
"2118";"5905";"248124";"Tidak Ada";"2";"39";"2018-09-06";"21:40:03"
"2119";"5905";"248125";"Tidak Ada";"2";"39";"2018-09-06";"21:41:20"
"2120";"5905";"248126";"Tidak Ada";"2";"39";"2018-09-06";"21:45:36"
"2121";"114";"4658";"Tidak Ada";"2";"50";"2018-09-06";"21:46:04"
"2122";"114";"4659";"Tidak Ada";"2";"50";"2018-09-06";"21:49:47"
"2123";"114";"4660";"Tidak Ada";"2";"50";"2018-09-06";"21:53:01"
"2124";"306";"13123";"Tidak Ada";"2";"69";"2018-09-06";"21:53:20"
"2125";"306";"13124";"Tidak Ada";"2";"69";"2018-09-06";"21:54:58"
"2126";"306";"13125";"Tidak Ada";"2";"69";"2018-09-06";"21:56:22"
"2127";"114";"4661";"Tidak Ada";"2";"50";"2018-09-06";"22:01:54"
"2128";"114";"4662";"Tidak Ada";"2";"50";"2018-09-06";"22:04:30"
"2129";"114";"4663";"Tidak Ada";"2";"50";"2018-09-06";"22:06:01"
"2130";"5905";"248127";"Tidak Ada";"2";"39";"2018-09-06";"22:09:11"
"2131";"5905";"248128";"Tidak Ada";"2";"39";"2018-09-06";"22:10:07"
"2132";"5905";"248129";"Tidak Ada";"2";"39";"2018-09-06";"22:12:53"
"2133";"114";"4664";"Tidak Ada";"2";"50";"2018-09-06";"22:14:16"
"2134";"5905";"248130";"Tidak Ada";"2";"39";"2018-09-06";"22:16:57"
"2135";"114";"4665";"Tidak Ada";"2";"50";"2018-09-06";"22:19:05"
"2136";"5905";"248131";"Tidak Ada";"2";"39";"2018-09-06";"22:20:57"
"2137";"114";"4666";"Tidak Ada";"2";"50";"2018-09-06";"22:21:36"
"2138";"5894";"247745";"Tidak Ada";"2";"74";"2018-09-06";"22:23:22"
"2139";"5894";"247746";"Tidak Ada";"2";"74";"2018-09-06";"22:25:33"
"2140";"114";"4667";"Tidak Ada";"2";"50";"2018-09-06";"22:25:34"
"2141";"5894";"247747";"Tidak Ada";"2";"74";"2018-09-06";"22:27:07"
"2142";"5894";"247748";"Tidak Ada";"2";"74";"2018-09-06";"22:29:05"
"2143";"5894";"247749";"Tidak Ada";"2";"74";"2018-09-06";"22:34:12"
"2144";"5894";"247750";"Tidak Ada";"2";"74";"2018-09-06";"22:35:30"
"2145";"5894";"247751";"Tidak Ada";"2";"74";"2018-09-06";"22:37:01"
"2146";"5894";"247752";"Tidak Ada";"2";"74";"2018-09-06";"22:38:10"
"2147";"114";"4668";"Tidak Ada";"2";"50";"2018-09-06";"22:38:20"
"2148";"5894";"247753";"Tidak Ada";"2";"74";"2018-09-06";"22:41:47"
"2149";"114";"4669";"Tidak Ada";"2";"50";"2018-09-06";"22:42:03"
"2150";"5894";"247754";"Tidak Ada";"2";"74";"2018-09-06";"22:44:25"
"2151";"5897";"247830";"Tidak Ada";"2";"39";"2018-09-06";"22:45:03"
"2152";"5894";"247755";"Tidak Ada";"2";"74";"2018-09-06";"22:45:42"
"2153";"5894";"247756";"Tidak Ada";"2";"74";"2018-09-06";"22:47:03"
"2154";"5897";"247831";"Tidak Ada";"2";"39";"2018-09-06";"22:48:00"
"2155";"5894";"247757";"Tidak Ada";"2";"74";"2018-09-06";"22:48:00"
"2156";"114";"4670";"Tidak Ada";"2";"50";"2018-09-06";"22:48:27"
"2157";"5897";"247832";"Tidak Ada";"2";"39";"2018-09-06";"22:50:07"
"2158";"5894";"247758";"Tidak Ada";"2";"74";"2018-09-06";"22:50:43"
"2159";"114";"4671";"Tidak Ada";"2";"50";"2018-09-06";"22:50:56"
"2160";"114";"4672";"Tidak Ada";"2";"50";"2018-09-06";"22:52:58"
"2161";"5903";"248065";"Tidak Ada";"2";"74";"2018-09-06";"22:53:49"
"2162";"114";"4673";"Tidak Ada";"2";"50";"2018-09-06";"22:55:07"
"2163";"5897";"247833";"Tidak Ada";"2";"39";"2018-09-06";"22:55:09"
"2164";"5903";"248066";"Tidak Ada";"2";"74";"2018-09-06";"22:55:40"
"2165";"75";"3246";"Tidak Ada";"2";"42";"2018-09-06";"22:55:42"
"2166";"5897";"247834";"Tidak Ada";"2";"39";"2018-09-06";"22:56:45"
"2167";"5903";"248067";"Tidak Ada";"2";"74";"2018-09-06";"22:57:03"
"2168";"114";"4674";"Tidak Ada";"2";"50";"2018-09-06";"22:57:59"
"2169";"5903";"248068";"Tidak Ada";"2";"74";"2018-09-06";"22:58:34"
"2170";"5903";"248069";"Tidak Ada";"2";"74";"2018-09-06";"23:00:39"
"2171";"114";"4675";"Tidak Ada";"2";"50";"2018-09-06";"23:01:21"
"2172";"75";"3247";"Tidak Ada";"2";"42";"2018-09-06";"23:01:25"
"2173";"5897";"247835";"Tidak Ada";"2";"39";"2018-09-06";"23:01:30"
"2174";"5903";"248070";"Tidak Ada";"2";"74";"2018-09-06";"23:01:45"
"2175";"5903";"248071";"Tidak Ada";"2";"74";"2018-09-06";"23:03:26"
"2176";"114";"4676";"Tidak Ada";"2";"50";"2018-09-06";"23:03:32"
"2177";"5897";"247836";"Tidak Ada";"2";"39";"2018-09-06";"23:03:43"
"2178";"75";"3248";"Tidak Ada";"2";"42";"2018-09-06";"23:03:49"
"2179";"5903";"248072";"Tidak Ada";"2";"74";"2018-09-06";"23:04:44"
"2180";"5903";"248073";"Tidak Ada";"2";"74";"2018-09-06";"23:05:51"
"2181";"5903";"248074";"Tidak Ada";"2";"74";"2018-09-06";"23:06:58"
"2182";"5897";"247837";"Tidak Ada";"2";"39";"2018-09-06";"23:07:37"
"2183";"5903";"248075";"Tidak Ada";"2";"74";"2018-09-06";"23:08:27"
"2184";"213";"9231";"Tidak Ada";"2";"42";"2018-09-06";"23:09:09"
"2185";"5897";"247838";"Tidak Ada";"2";"39";"2018-09-06";"23:10:18"
"2186";"5872";"246890";"Tidak Ada";"2";"74";"2018-09-06";"23:12:42"
"2187";"5872";"246891";"Tidak Ada";"2";"74";"2018-09-06";"23:13:37"
"2188";"213";"9232";"Tidak Ada";"2";"42";"2018-09-06";"23:13:54"
"2189";"5872";"246892";"Tidak Ada";"2";"74";"2018-09-06";"23:15:42"
"2190";"252";"10977";"Tidak Ada";"2";"42";"2018-09-06";"23:15:55"
"2191";"5872";"246893";"Tidak Ada";"2";"74";"2018-09-06";"23:16:57"
"2192";"5959";"250185";"Tidak Ada";"2";"71";"2018-09-06";"23:17:36"
"2193";"252";"10978";"Tidak Ada";"2";"42";"2018-09-06";"23:18:10"
"2194";"5872";"246894";"Tidak Ada";"2";"74";"2018-09-06";"23:18:47"
"2195";"5872";"246895";"Tidak Ada";"2";"74";"2018-09-06";"23:20:20"
"2196";"252";"10979";"Tidak Ada";"2";"42";"2018-09-06";"23:20:41"
"2197";"5959";"250186";"Tidak Ada";"2";"71";"2018-09-06";"23:21:06"
"2198";"114";"4677";"Tidak Ada";"2";"50";"2018-09-06";"23:21:38"
"2199";"252";"10980";"Tidak Ada";"2";"42";"2018-09-06";"23:22:50"
"2200";"114";"4678";"Tidak Ada";"2";"50";"2018-09-06";"23:22:59"
"2201";"5959";"250187";"Tidak Ada";"2";"71";"2018-09-06";"23:23:06"
"2202";"5872";"246896";"Tidak Ada";"2";"74";"2018-09-06";"23:23:21"
"2203";"5872";"246897";"Tidak Ada";"2";"74";"2018-09-06";"23:24:19"
"2204";"252";"10981";"Tidak Ada";"2";"42";"2018-09-06";"23:24:50"
"2205";"5872";"246898";"Tidak Ada";"2";"74";"2018-09-06";"23:25:26"
"2206";"5872";"246899";"Tidak Ada";"2";"74";"2018-09-06";"23:26:12"
"2207";"252";"10982";"Tidak Ada";"2";"42";"2018-09-06";"23:26:25"
"2208";"114";"4679";"Tidak Ada";"2";"50";"2018-09-06";"23:26:25"
"2209";"5872";"246900";"Tidak Ada";"2";"74";"2018-09-06";"23:27:28"
"2210";"252";"10983";"Tidak Ada";"2";"42";"2018-09-06";"23:28:39"
"2211";"5872";"246901";"Tidak Ada";"2";"74";"2018-09-06";"23:29:05"
"2212";"5959";"250188";"Tidak Ada";"2";"71";"2018-09-06";"23:29:29"
"2213";"5872";"246902";"Tidak Ada";"2";"74";"2018-09-06";"23:30:09"
"2214";"252";"10984";"Tidak Ada";"2";"42";"2018-09-06";"23:30:21"
"2215";"5959";"250189";"Tidak Ada";"2";"71";"2018-09-06";"23:31:02"
"2216";"5872";"246903";"Tidak Ada";"2";"74";"2018-09-06";"23:31:18"
"2217";"252";"10985";"Tidak Ada";"2";"42";"2018-09-06";"23:32:06"
"2218";"114";"4680";"Tidak Ada";"2";"50";"2018-09-06";"23:32:10"
"2219";"5872";"246904";"Tidak Ada";"2";"74";"2018-09-06";"23:32:18"
"2220";"5872";"246905";"Tidak Ada";"2";"74";"2018-09-06";"23:33:34"
"2221";"114";"4681";"Tidak Ada";"2";"50";"2018-09-06";"23:34:43"
"2222";"5872";"246906";"Tidak Ada";"2";"74";"2018-09-06";"23:34:57"
"2223";"5959";"250190";"Tidak Ada";"2";"71";"2018-09-06";"23:36:19"
"2224";"252";"10986";"Tidak Ada";"2";"42";"2018-09-06";"23:37:41"
"2225";"5959";"250191";"Tidak Ada";"2";"71";"2018-09-06";"23:38:04"
"2226";"5959";"250155";"Tidak Ada";"2";"71";"2018-09-06";"23:39:20"
"2227";"252";"10987";"Tidak Ada";"2";"42";"2018-09-06";"23:39:50"
"2228";"114";"4682";"Tidak Ada";"2";"50";"2018-09-06";"23:41:03"
"2229";"5959";"250156";"Tidak Ada";"2";"71";"2018-09-06";"23:41:37"
"2230";"252";"10988";"Tidak Ada";"2";"42";"2018-09-06";"23:42:09"
"2231";"252";"10989";"Tidak Ada";"2";"42";"2018-09-06";"23:44:16"
"2232";"5959";"250157";"Tidak Ada";"2";"71";"2018-09-06";"23:44:18"
"2233";"252";"10990";"Tidak Ada";"2";"42";"2018-09-06";"23:45:58"
"2234";"252";"10991";"Tidak Ada";"2";"42";"2018-09-06";"23:48:12"
"2235";"5959";"250158";"Tidak Ada";"2";"71";"2018-09-06";"23:49:04"
"2236";"252";"10992";"Tidak Ada";"2";"42";"2018-09-06";"23:49:40"
"2237";"252";"10993";"Tidak Ada";"2";"42";"2018-09-06";"23:51:23"
"2238";"5959";"250159";"Tidak Ada";"2";"71";"2018-09-06";"23:53:32"
"2239";"252";"10994";"Tidak Ada";"2";"42";"2018-09-06";"23:53:42"
"2240";"252";"10995";"Tidak Ada";"2";"42";"2018-09-06";"23:56:01"
"2241";"5959";"250161";"Tidak Ada";"2";"71";"2018-09-06";"23:56:50"
"2242";"114";"4683";"Tidak Ada";"2";"50";"2018-09-06";"23:57:02"
"2243";"252";"10996";"Tidak Ada";"2";"42";"2018-09-06";"23:57:47"
"2244";"114";"4684";"Tidak Ada";"2";"50";"2018-09-06";"23:58:48"
"2245";"5959";"250162";"Tidak Ada";"2";"71";"2018-09-06";"23:59:25"
"2246";"252";"10997";"Tidak Ada";"2";"42";"2018-09-07";"00:00:02"
"2247";"114";"4685";"Tidak Ada";"2";"50";"2018-09-07";"00:01:07"
"2248";"252";"10998";"Tidak Ada";"2";"42";"2018-09-07";"00:02:32"
"2249";"114";"4686";"Tidak Ada";"2";"50";"2018-09-07";"00:03:14"
"2250";"252";"10999";"Tidak Ada";"2";"42";"2018-09-07";"00:04:59"
"2251";"114";"4687";"Tidak Ada";"2";"50";"2018-09-07";"00:06:10"
"2252";"252";"11000";"Tidak Ada";"2";"42";"2018-09-07";"00:07:12"
"2253";"114";"4688";"Tidak Ada";"2";"50";"2018-09-07";"00:09:03"
"2254";"252";"11001";"Tidak Ada";"2";"42";"2018-09-07";"00:09:39"
"2255";"114";"4689";"Tidak Ada";"2";"50";"2018-09-07";"00:11:15"
"2256";"252";"11002";"Tidak Ada";"2";"42";"2018-09-07";"00:12:13"
"2257";"252";"11003";"Tidak Ada";"2";"42";"2018-09-07";"00:14:04"
"2258";"114";"4690";"Tidak Ada";"2";"50";"2018-09-07";"00:14:30"
"2259";"252";"11004";"Tidak Ada";"2";"42";"2018-09-07";"00:15:54"
"2260";"114";"4691";"Tidak Ada";"2";"50";"2018-09-07";"00:16:56"
"2261";"252";"11005";"Tidak Ada";"2";"42";"2018-09-07";"00:17:41"
"2262";"114";"4692";"Tidak Ada";"2";"50";"2018-09-07";"00:19:05"
"2263";"252";"11006";"Tidak Ada";"2";"42";"2018-09-07";"00:20:27"
"2264";"116";"4711";"Tidak Ada";"2";"50";"2018-09-07";"00:25:13"
"2265";"252";"11007";"Tidak Ada";"2";"42";"2018-09-07";"00:25:38"
"2266";"252";"11008";"Tidak Ada";"2";"42";"2018-09-07";"00:27:02"
"2267";"5959";"250163";"Tidak Ada";"2";"71";"2018-09-07";"00:27:03"
"2268";"116";"4712";"Tidak Ada";"2";"50";"2018-09-07";"00:29:18"
"2269";"5959";"250164";"Tidak Ada";"2";"71";"2018-09-07";"00:29:18"
"2270";"252";"11009";"Tidak Ada";"2";"42";"2018-09-07";"00:29:48"
"2271";"252";"11010";"Tidak Ada";"2";"42";"2018-09-07";"00:31:33"
