"id_organisasi";"id_berita";"id_kalimat";"nama_organisasi";"isCorrect";"isValid";"id_submitter";"date_submit";"time_submit"
"1986";"27";"1252";"Tidak Ada";"1";"2";"39";"2018-09-06";"20:09:16"
"1987";"27";"1253";"Tidak Ada";"1";"2";"39";"2018-09-06";"20:11:12"
"1988";"27";"1254";"Tidak Ada";"1";"2";"39";"2018-09-06";"20:13:55"
"1989";"5894";"247711";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:16:49"
"1990";"27";"1255";"Tidak Ada";"1";"2";"39";"2018-09-06";"20:17:18"
"1991";"27";"1256";"Tidak Ada";"1";"2";"39";"2018-09-06";"20:18:57"
"1992";"27";"1257";"Tidak Ada";"1";"2";"39";"2018-09-06";"20:20:49"
"1993";"27";"1258";"Tidak Ada";"1";"2";"39";"2018-09-06";"20:22:16"
"1994";"27";"1259";"Tidak Ada";"1";"2";"39";"2018-09-06";"20:24:17"
"1995";"27";"1260";"Tidak Ada";"1";"2";"39";"2018-09-06";"20:25:39"
"1996";"5894";"247712";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:27:05"
"1997";"27";"1261";"Tidak Ada";"1";"2";"39";"2018-09-06";"20:27:12"
"1998";"5894";"247713";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:28:03"
"1999";"27";"1262";"Tidak Ada";"1";"2";"39";"2018-09-06";"20:28:20"
"2000";"5894";"247714";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:30:27"
"2001";"27";"1263";"Tidak Ada";"1";"2";"39";"2018-09-06";"20:31:02"
"2002";"27";"1264";"Tidak Ada";"1";"2";"39";"2018-09-06";"20:33:01"
"2003";"5894";"247715";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:34:58"
"2004";"5894";"247716";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:35:45"
"2005";"5894";"247717";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:36:58"
"2006";"5894";"247718";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:38:19"
"2007";"5894";"247719";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:40:30"
"2008";"5894";"247720";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:42:18"
"2009";"5905";"248110";"KPU";"1";"2";"39";"2018-09-06";"20:42:25"
"2010";"5894";"247721";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:43:18"
"2011";"5894";"247722";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:44:25"
"2012";"5894";"247723";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:45:41"
"2013";"5894";"247724";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:46:58"
"2014";"5905";"248111";"Kabinet Kerja";"1";"2";"39";"2018-09-06";"20:48:07"
"2015";"5894";"247725";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:48:51"
"2016";"5894";"247726";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:50:37"
"2017";"5905";"248112";"Tidak Ada";"1";"2";"39";"2018-09-06";"20:50:52"
"2018";"5894";"247727";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:51:51"
"2019";"5905";"248113";"KPU";"1";"2";"39";"2018-09-06";"20:53:08"
"2020";"5894";"247728";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:53:16"
"2021";"5894";"247729";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:54:27"
"2022";"5894";"247730";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:55:31"
"2023";"5894";"247731";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:56:33"
"2024";"5894";"247732";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:57:40"
"2025";"5894";"247733";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:58:50"
"2026";"5894";"247734";"Tidak Ada";"1";"2";"74";"2018-09-06";"21:02:46"
"2027";"5894";"247735";"Tidak Ada";"1";"2";"74";"2018-09-06";"21:05:25"
"2028";"5894";"247736";"Tidak Ada";"1";"2";"74";"2018-09-06";"21:06:37"
"2029";"5894";"247737";"Tidak Ada";"1";"2";"74";"2018-09-06";"21:07:49"
"2030";"5894";"247738";"Tidak Ada";"1";"2";"74";"2018-09-06";"21:08:58"
"2031";"5894";"247739";"Tidak Ada";"1";"2";"74";"2018-09-06";"21:10:17"
"2032";"5905";"248114";"Tidak Ada";"1";"2";"39";"2018-09-06";"21:11:03"
"2033";"5905";"248115";"Tidak Ada";"1";"2";"39";"2018-09-06";"21:13:16"
"2034";"5905";"248116";"Koalisi Indonesia Kerja";"1";"2";"39";"2018-09-06";"21:15:39"
"2035";"5905";"248117";"anggota kabinet";"1";"2";"39";"2018-09-06";"21:18:50"
"2036";"5905";"248117";"tim sukses";"1";"2";"39";"2018-09-06";"21:19:07"
"2037";"5894";"247740";"Tidak Ada";"1";"2";"74";"2018-09-06";"21:19:32"
"2038";"5894";"247741";"Tidak Ada";"1";"2";"74";"2018-09-06";"21:20:44"
"2039";"5894";"247742";"Tidak Ada";"1";"2";"74";"2018-09-06";"21:21:49"
"2040";"5905";"248118";"Tidak Ada";"1";"2";"39";"2018-09-06";"21:23:31"
"2041";"5905";"248119";"dewan pengarah";"1";"2";"39";"2018-09-06";"21:25:32"
"2042";"5894";"247743";"Tidak Ada";"1";"2";"74";"2018-09-06";"21:26:22"
"2043";"5894";"247744";"Tidak Ada";"1";"2";"74";"2018-09-06";"21:27:22"
"2044";"5905";"248120";"dewan penasehat";"1";"2";"39";"2018-09-06";"21:27:30"
"2045";"5905";"248121";"Tim Kampanye";"1";"2";"39";"2018-09-06";"21:29:10"
"2046";"5905";"248122";"menteri";"1";"2";"39";"2018-09-06";"21:32:22"
"2047";"5905";"248122";"tim sukses";"1";"2";"39";"2018-09-06";"21:32:32"
"2048";"5905";"248123";"Tidak Ada";"1";"2";"39";"2018-09-06";"21:35:14"
"2049";"5905";"248124";"Tidak Ada";"1";"2";"39";"2018-09-06";"21:38:59"
"2050";"5905";"248125";"Tidak Ada";"1";"2";"39";"2018-09-06";"21:40:34"
"2051";"5905";"248126";"KPU";"1";"2";"39";"2018-09-06";"21:43:28"
"2052";"5905";"248126";"tim pemenangan";"1";"2";"39";"2018-09-06";"21:43:42"
"2053";"5905";"248126";"Tim Kampanye";"1";"2";"39";"2018-09-06";"21:43:52"
"2054";"114";"4658";"Tidak Ada";"1";"2";"50";"2018-09-06";"21:45:00"
"2055";"114";"4659";"Tidak Ada";"1";"2";"50";"2018-09-06";"21:47:37"
"2056";"114";"4660";"Tidak Ada";"1";"2";"50";"2018-09-06";"21:51:18"
"2057";"306";"13123";"Fox News";"1";"2";"69";"2018-09-06";"21:52:16"
"2058";"306";"13124";"Tidak Ada";"1";"2";"69";"2018-09-06";"21:54:06"
"2059";"306";"13125";"Tidak Ada";"1";"2";"69";"2018-09-06";"21:55:33"
"2060";"114";"4661";"Tidak Ada";"1";"2";"50";"2018-09-06";"22:01:11"
"2061";"114";"4662";"Tidak Ada";"1";"2";"50";"2018-09-06";"22:03:48"
"2062";"114";"4663";"Tidak Ada";"1";"2";"50";"2018-09-06";"22:07:00"
"2063";"5905";"248127";"KPU";"1";"2";"39";"2018-09-06";"22:08:23"
"2064";"5905";"248128";"Tidak Ada";"1";"2";"39";"2018-09-06";"22:09:41"
"2065";"5905";"248129";"Partai Gerindra";"1";"2";"39";"2018-09-06";"22:11:52"
"2066";"5905";"248129";"tim pemenangan Prabowo-Sandi";"1";"2";"39";"2018-09-06";"22:12:07"
"2067";"5905";"248130";"Partai Gerindra";"1";"2";"39";"2018-09-06";"22:13:42"
"2068";"5905";"248130";"tim pemenangan";"1";"2";"39";"2018-09-06";"22:13:53"
"2069";"5905";"248130";"PKS";"1";"2";"39";"2018-09-06";"22:14:02"
"2070";"5905";"248130";"PAN";"1";"2";"39";"2018-09-06";"22:14:08"
"2071";"5905";"248130";"Partai Demokrat";"1";"2";"39";"2018-09-06";"22:14:18"
"2072";"114";"4664";"Tidak Ada";"1";"2";"50";"2018-09-06";"22:15:32"
"2073";"114";"4665";"Tidak Ada";"1";"2";"50";"2018-09-06";"22:18:12"
"2074";"5905";"248131";"Partai Gerindra";"1";"2";"39";"2018-09-06";"22:19:44"
"2075";"5905";"248131";"TNI";"1";"2";"39";"2018-09-06";"22:19:51"
"2076";"114";"4666";"Tidak Ada";"1";"2";"50";"2018-09-06";"22:20:36"
"2077";"5894";"247745";"Tidak Ada";"1";"2";"74";"2018-09-06";"22:22:19"
"2078";"5894";"247746";"Kabid Pembinaan dan Prestasi PP PBSI";"1";"2";"74";"2018-09-06";"22:24:58"
"2079";"114";"4667";"Tidak Ada";"1";"2";"50";"2018-09-06";"22:26:21"
"2080";"5894";"247747";"Tidak Ada";"1";"2";"74";"2018-09-06";"22:26:23"
"2081";"5894";"247748";"Tidak Ada";"1";"2";"74";"2018-09-06";"22:27:53"
"2082";"5894";"247749";"Tidak Ada";"1";"2";"74";"2018-09-06";"22:30:40"
"2083";"5894";"247750";"Tidak Ada";"1";"2";"74";"2018-09-06";"22:34:39"
"2084";"5894";"247751";"Tidak Ada";"1";"2";"74";"2018-09-06";"22:35:58"
"2085";"5894";"247752";"Tidak Ada";"1";"2";"74";"2018-09-06";"22:37:29"
"2086";"114";"4668";"Tidak Ada";"1";"2";"50";"2018-09-06";"22:37:31"
"2087";"5894";"247753";"Tidak Ada";"1";"2";"74";"2018-09-06";"22:40:14"
"2088";"5897";"247830";"Tidak Ada";"1";"2";"39";"2018-09-06";"22:41:53"
"2089";"114";"4669";"Tidak Ada";"1";"2";"50";"2018-09-06";"22:43:11"
"2090";"5894";"247754";"Tidak Ada";"1";"2";"74";"2018-09-06";"22:43:27"
"2091";"5894";"247755";"Tidak Ada";"1";"2";"74";"2018-09-06";"22:44:52"
"2092";"5897";"247831";"PNS";"1";"2";"39";"2018-09-06";"22:45:36"
"2093";"5897";"247831";"Polri";"1";"2";"39";"2018-09-06";"22:45:54"
"2094";"5897";"247831";"TNI";"1";"2";"39";"2018-09-06";"22:45:58"
"2095";"5894";"247756";"Tidak Ada";"1";"2";"74";"2018-09-06";"22:46:27"
"2096";"5894";"247757";"Tidak Ada";"1";"2";"74";"2018-09-06";"22:47:34"
"2097";"114";"4670";"Tidak Ada";"1";"2";"50";"2018-09-06";"22:47:36"
"2098";"5897";"247832";"PNS";"1";"2";"39";"2018-09-06";"22:48:49"
"2099";"5897";"247832";"TNI";"1";"2";"39";"2018-09-06";"22:48:56"
"2100";"5897";"247832";"Polri";"1";"2";"39";"2018-09-06";"22:49:02"
"2101";"5894";"247758";"Tidak Ada";"1";"2";"74";"2018-09-06";"22:49:48"
"2102";"114";"4671";"Tidak Ada";"1";"2";"50";"2018-09-06";"22:50:15"
"2103";"5897";"247833";"PNS";"1";"2";"39";"2018-09-06";"22:51:53"
"2104";"5897";"247833";"TNI";"1";"2";"39";"2018-09-06";"22:52:01"
"2105";"5897";"247833";"Polisi";"1";"2";"39";"2018-09-06";"22:52:08"
"2106";"114";"4672";"Tidak Ada";"1";"2";"50";"2018-09-06";"22:52:17"
"2107";"5903";"248065";"Tidak Ada";"1";"2";"74";"2018-09-06";"22:53:14"
"2108";"114";"4673";"Tidak Ada";"1";"2";"50";"2018-09-06";"22:54:03"
"2109";"5903";"248066";"Pasukan Pengamanan Presiden \(Paspampres\)";"1";"2";"74";"2018-09-06";"22:54:38"
"2110";"75";"3246";"Tidak Ada";"1";"2";"42";"2018-09-06";"22:55:11"
"2111";"5897";"247834";"Tidak Ada";"1";"2";"39";"2018-09-06";"22:55:58"
"2112";"5903";"248067";"Tidak Ada";"1";"2";"74";"2018-09-06";"22:56:21"
"2113";"5903";"248068";"Tidak Ada";"1";"2";"74";"2018-09-06";"22:57:42"
"2114";"75";"3247";"Tamtama";"1";"2";"42";"2018-09-06";"22:58:51"
"2115";"114";"4674";"Tidak Ada";"1";"2";"50";"2018-09-06";"22:58:58"
"2116";"5903";"248069";"Tidak Ada";"1";"2";"74";"2018-09-06";"22:59:17"
"2117";"5897";"247835";"PNS";"1";"2";"39";"2018-09-06";"22:59:32"
"2118";"114";"4675";"Tidak Ada";"1";"2";"50";"2018-09-06";"23:00:12"
"2119";"5903";"248070";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:01:19"
"2120";"5903";"248071";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:02:32"
"2121";"5897";"247836";"Kontingen Indonesia";"1";"2";"39";"2018-09-06";"23:02:42"
"2122";"114";"4676";"Tidak Ada";"1";"2";"50";"2018-09-06";"23:02:43"
"2123";"75";"3248";"Polisi Militer";"1";"2";"42";"2018-09-06";"23:03:04"
"2124";"5903";"248072";"Paspamres";"1";"2";"74";"2018-09-06";"23:04:06"
"2125";"5903";"248073";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:05:03"
"2126";"5897";"247837";"Tidak Ada";"1";"2";"39";"2018-09-06";"23:05:43"
"2127";"5903";"248074";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:06:23"
"2128";"213";"9231";"Kantor KPK";"1";"2";"42";"2018-09-06";"23:07:18"
"2129";"213";"9231";"Tidak Ada";"1";"2";"42";"2018-09-06";"23:07:28"
"2130";"5903";"248075";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:07:48"
"2131";"5897";"247838";"taekwondo";"1";"2";"39";"2018-09-06";"23:09:05"
"2132";"5897";"247838";"wushu";"1";"2";"39";"2018-09-06";"23:09:13"
"2133";"5897";"247838";"Tidak Ada";"1";"2";"39";"2018-09-06";"23:09:26"
"2134";"5872";"246890";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:11:07"
"2135";"213";"9232";"KPK";"1";"2";"42";"2018-09-06";"23:13:00"
"2136";"5872";"246891";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:13:03"
"2137";"213";"9232";"Golkar";"1";"2";"42";"2018-09-06";"23:13:09"
"2138";"5872";"246892";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:14:40"
"2139";"252";"10977";"KPK";"1";"2";"42";"2018-09-06";"23:15:13"
"2140";"5959";"250185";"Tidak Ada";"1";"2";"71";"2018-09-06";"23:16:04"
"2141";"5872";"246893";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:16:23"
"2142";"252";"10978";"Partai Golkar";"1";"2";"42";"2018-09-06";"23:17:21"
"2143";"252";"10978";"DPR";"1";"2";"42";"2018-09-06";"23:17:30"
"2144";"5872";"246894";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:17:54"
"2145";"5959";"250186";"Tidak Ada";"1";"2";"71";"2018-09-06";"23:19:14"
"2146";"5872";"246895";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:19:30"
"2147";"252";"10979";"Tidak Ada";"1";"2";"42";"2018-09-06";"23:20:12"
"2148";"114";"4677";"Tidak Ada";"1";"2";"50";"2018-09-06";"23:20:47"
"2149";"5872";"246896";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:21:45"
"2150";"5959";"250187";"Tidak Ada";"1";"2";"71";"2018-09-06";"23:21:56"
"2151";"252";"10980";"Tidak Ada";"1";"2";"42";"2018-09-06";"23:22:06"
"2152";"114";"4678";"Tidak Ada";"1";"2";"50";"2018-09-06";"23:23:32"
"2153";"5872";"246897";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:23:44"
"2154";"252";"10981";"Mahkamah Kehormatan Dewan";"1";"2";"42";"2018-09-06";"23:24:12"
"2155";"252";"10981";"DPR";"1";"2";"42";"2018-09-06";"23:24:17"
"2156";"5872";"246898";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:24:51"
"2157";"114";"4679";"Tidak Ada";"1";"2";"50";"2018-09-06";"23:25:31"
"2158";"252";"10982";"DPP Golkar";"1";"2";"42";"2018-09-06";"23:25:50"
"2159";"5872";"246899";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:25:52"
"2160";"5872";"246900";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:26:57"
"2161";"5872";"246901";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:28:07"
"2162";"252";"10983";"Tidak Ada";"1";"2";"42";"2018-09-06";"23:28:08"
"2163";"5959";"250188";"Tidak Ada";"1";"2";"71";"2018-09-06";"23:28:25"
"2164";"5872";"246902";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:29:35"
"2165";"252";"10984";"Tidak Ada";"1";"2";"42";"2018-09-06";"23:29:50"
"2166";"5959";"250189";"Tidak Ada";"1";"2";"71";"2018-09-06";"23:30:03"
"2167";"5872";"246903";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:30:47"
"2168";"114";"4680";"Tidak Ada";"1";"2";"50";"2018-09-06";"23:31:25"
"2169";"252";"10985";"Tidak Ada";"1";"2";"42";"2018-09-06";"23:31:30"
"2170";"5872";"246904";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:31:43"
"2171";"5872";"246905";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:32:59"
"2172";"114";"4681";"Tidak Ada";"1";"2";"50";"2018-09-06";"23:33:56"
"2173";"5872";"246906";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:34:19"
"2174";"5959";"250190";"Tidak Ada";"1";"2";"71";"2018-09-06";"23:35:37"
"2175";"252";"10986";"DPR";"1";"2";"42";"2018-09-06";"23:37:05"
"2176";"5959";"250191";"Tidak Ada";"1";"2";"71";"2018-09-06";"23:37:12"
"2177";"252";"10987";"Tidak Ada";"1";"2";"42";"2018-09-06";"23:38:00"
"2178";"5959";"250155";"Tidak Ada";"1";"2";"71";"2018-09-06";"23:38:33"
"2179";"5959";"250155";"Tidak Ada";"1";"2";"71";"2018-09-06";"23:38:33"
"2180";"5959";"250155";"Tidak Ada";"1";"2";"71";"2018-09-06";"23:38:33"
"2181";"114";"4682";"Tidak Ada";"1";"2";"50";"2018-09-06";"23:39:55"
"2182";"5959";"250156";"Tidak Ada";"1";"2";"71";"2018-09-06";"23:40:33"
"2183";"252";"10988";"Tidak Ada";"1";"2";"42";"2018-09-06";"23:41:26"
"2184";"5959";"250157";"Tidak Ada";"1";"2";"71";"2018-09-06";"23:42:47"
"2185";"252";"10989";"DPR";"1";"2";"42";"2018-09-06";"23:43:31"
"2186";"252";"10989";"Golkar";"1";"2";"42";"2018-09-06";"23:43:41"
"2187";"252";"10990";"Tidak Ada";"1";"2";"42";"2018-09-06";"23:45:31"
"2188";"5959";"250158";"Tidak Ada";"1";"2";"71";"2018-09-06";"23:46:58"
"2189";"252";"10991";"Tidak Ada";"1";"2";"42";"2018-09-06";"23:47:45"
"2190";"252";"10992";"DPP Golkar";"1";"2";"42";"2018-09-06";"23:49:10"
"2191";"5959";"250159";"Tidak Ada";"1";"2";"71";"2018-09-06";"23:50:09"
"2192";"252";"10993";"Tidak Ada";"1";"2";"42";"2018-09-06";"23:50:44"
"2193";"252";"10994";"DPR";"1";"2";"42";"2018-09-06";"23:52:41"
"2194";"252";"10994";"Mahkamah Kehormatan Dewan \(MKD\)";"1";"2";"42";"2018-09-06";"23:52:55"
"2195";"5959";"250161";"Tidak Ada";"1";"2";"71";"2018-09-06";"23:54:42"
"2196";"252";"10995";"DPR";"1";"2";"42";"2018-09-06";"23:55:20"
"2197";"252";"10995";"Partai Golkar";"1";"2";"42";"2018-09-06";"23:55:28"
"2198";"114";"4683";"Tidak Ada";"1";"2";"50";"2018-09-06";"23:56:16"
"2199";"252";"10996";"DPR";"1";"2";"42";"2018-09-06";"23:57:10"
"2200";"252";"10996";"Mahkamah Konstitusi";"1";"2";"42";"2018-09-06";"23:57:20"
"2201";"5959";"250162";"Tidak Ada";"1";"2";"71";"2018-09-06";"23:57:20"
"2202";"114";"4684";"Tidak Ada";"1";"2";"50";"2018-09-06";"23:58:07"
"2203";"252";"10997";"DPR";"1";"2";"42";"2018-09-06";"23:59:06"
"2204";"252";"10997";"Partai Golkar";"1";"2";"42";"2018-09-06";"23:59:11"
"2205";"252";"10997";"KPK";"1";"2";"42";"2018-09-06";"23:59:18"
"2206";"114";"4685";"Tidak Ada";"1";"2";"50";"2018-09-07";"00:00:07"
"2207";"252";"10998";"Tidak Ada";"1";"2";"42";"2018-09-07";"00:02:02"
"2208";"114";"4686";"Tidak Ada";"1";"2";"50";"2018-09-07";"00:02:06"
"2209";"252";"10999";"KPK";"1";"2";"42";"2018-09-07";"00:04:12"
"2210";"114";"4687";"Tidak Ada";"1";"2";"50";"2018-09-07";"00:04:48"
"2211";"252";"11000";"Cabang KPK";"1";"2";"42";"2018-09-07";"00:06:25"
"2212";"114";"4688";"Tidak Ada";"1";"2";"50";"2018-09-07";"00:08:19"
"2213";"252";"11001";"KPK";"1";"2";"42";"2018-09-07";"00:08:35"
"2214";"252";"11001";"DPR";"1";"2";"42";"2018-09-07";"00:08:42"
"2215";"252";"11001";"Golkar";"1";"2";"42";"2018-09-07";"00:09:09"
"2216";"114";"4689";"Tidak Ada";"1";"2";"50";"2018-09-07";"00:10:25"
"2217";"252";"11002";"Mahkamah Kehormatan Dewan";"1";"2";"42";"2018-09-07";"00:11:34"
"2218";"252";"11002";"DPR";"1";"2";"42";"2018-09-07";"00:11:38"
"2219";"252";"11003";"DPR";"1";"2";"42";"2018-09-07";"00:13:23"
"2220";"252";"11003";"Golkar";"1";"2";"42";"2018-09-07";"00:13:29"
"2221";"114";"4690";"Tidak Ada";"1";"2";"50";"2018-09-07";"00:13:36"
"2222";"252";"11004";"Mahkamah Kehormatan Dewan";"1";"2";"42";"2018-09-07";"00:15:13"
"2223";"114";"4691";"Tidak Ada";"1";"2";"50";"2018-09-07";"00:15:58"
"2224";"252";"11005";"Tidak Ada";"1";"2";"42";"2018-09-07";"00:17:13"
"2225";"114";"4692";"Tidak Ada";"1";"2";"50";"2018-09-07";"00:18:17"
"2226";"252";"11006";"Tidak Ada";"1";"2";"42";"2018-09-07";"00:19:52"
"2227";"116";"4711";"Tidak Ada";"1";"2";"50";"2018-09-07";"00:24:27"
"2228";"5959";"250163";"Tidak Ada";"1";"2";"71";"2018-09-07";"00:24:54"
"2229";"252";"11007";"Tidak Ada";"1";"2";"42";"2018-09-07";"00:25:04"
"2230";"252";"11008";"Tidak Ada";"1";"2";"42";"2018-09-07";"00:26:35"
"2231";"5959";"250164";"Tidak Ada";"1";"2";"71";"2018-09-07";"00:28:23"
"2232";"116";"4712";"Tidak Ada";"1";"2";"50";"2018-09-07";"00:28:45"
"2233";"252";"11009";"Tidak Ada";"1";"2";"42";"2018-09-07";"00:29:22"
"2234";"252";"11010";"Tidak Ada";"1";"2";"42";"2018-09-07";"00:30:59"
"2235";"116";"4713";"Tidak Ada";"1";"2";"50";"2018-09-07";"00:31:35"
"2236";"5959";"250165";"Tidak Ada";"1";"2";"71";"2018-09-07";"00:32:07"
"2237";"5959";"250166";"Tidak Ada";"1";"2";"71";"2018-09-07";"00:33:54"
"2238";"116";"4714";"Tidak Ada";"1";"2";"50";"2018-09-07";"00:34:39"
"2239";"116";"4715";"Tidak Ada";"1";"2";"50";"2018-09-07";"00:37:26"
"2240";"116";"4716";"Tidak Ada";"1";"2";"50";"2018-09-07";"00:39:47"
"2241";"116";"4717";"Tidak Ada";"1";"2";"50";"2018-09-07";"00:42:22"
"2242";"116";"4718";"Tidak Ada";"1";"2";"50";"2018-09-07";"00:49:09"
"2243";"116";"4719";"Tidak Ada";"1";"2";"50";"2018-09-07";"00:50:40"
"2244";"116";"4720";"Tidak Ada";"1";"2";"50";"2018-09-07";"01:04:58"
"2245";"5897";"247839";"wushu";"1";"2";"39";"2018-09-07";"01:23:28"
"2246";"5897";"247840";"Tidak Ada";"1";"2";"39";"2018-09-07";"01:26:35"
"2247";"244";"10640";"Tidak Ada";"1";"2";"65";"2018-09-07";"02:27:11"
"2248";"244";"10641";"Tidak Ada";"1";"2";"65";"2018-09-07";"03:11:51"
"2249";"244";"10642";"Tidak Ada";"1";"2";"65";"2018-09-07";"03:14:12"
"2250";"244";"10643";"Tidak Ada";"1";"2";"65";"2018-09-07";"03:39:12"
"2251";"244";"10644";"Tidak Ada";"1";"2";"65";"2018-09-07";"03:56:11"
"2252";"244";"10645";"Tidak Ada";"1";"2";"65";"2018-09-07";"03:59:54"
"2253";"244";"10646";"Tidak Ada";"1";"2";"65";"2018-09-07";"04:01:28"
"2254";"244";"10647";"Tidak Ada";"1";"2";"65";"2018-09-07";"04:02:57"
"2255";"244";"10648";"Tidak Ada";"1";"2";"65";"2018-09-07";"04:05:45"
"2256";"244";"10649";"Tidak Ada";"1";"2";"65";"2018-09-07";"04:06:56"
"2257";"244";"10650";"Tidak Ada";"1";"2";"65";"2018-09-07";"04:08:46"
"2258";"5967";"250456";"Tidak Ada";"1";"2";"65";"2018-09-07";"04:10:18"
"2259";"5967";"250457";"Tidak Ada";"1";"2";"65";"2018-09-07";"04:12:10"
"2260";"5967";"250458";"Tidak Ada";"1";"2";"65";"2018-09-07";"04:21:21"
"2261";"5967";"250459";"Tidak Ada";"1";"2";"65";"2018-09-07";"04:37:02"
"2262";"5967";"250460";"Tidak Ada";"1";"2";"65";"2018-09-07";"04:56:14"
"2263";"5967";"250460";"Tidak Ada";"1";"2";"65";"2018-09-07";"04:56:15"
"2264";"5967";"250461";"Tidak Ada";"1";"2";"65";"2018-09-07";"04:57:50"
"2265";"5967";"250462";"Tidak Ada";"1";"2";"65";"2018-09-07";"05:09:51"
"2266";"5967";"250463";"Tidak Ada";"1";"2";"65";"2018-09-07";"05:12:28"
"2267";"5967";"250464";"Tidak Ada";"1";"2";"65";"2018-09-07";"05:14:04"
"2268";"5967";"250465";"Tidak Ada";"1";"2";"65";"2018-09-07";"05:16:10"
"2269";"5967";"250466";"Tidak Ada";"1";"2";"65";"2018-09-07";"05:18:52"
"2270";"5967";"250467";"Tidak Ada";"1";"2";"65";"2018-09-07";"05:20:16"
"2271";"5967";"250468";"Tidak Ada";"1";"2";"65";"2018-09-07";"05:27:35"
"2272";"5967";"250469";"Tidak Ada";"1";"2";"65";"2018-09-07";"05:31:54"
"2273";"5967";"250470";"Tidak Ada";"1";"2";"65";"2018-09-07";"05:33:26"
"2274";"5967";"250471";"Tidak Ada";"1";"2";"65";"2018-09-07";"05:37:56"
"2275";"5967";"250472";"Tidak Ada";"1";"2";"65";"2018-09-07";"05:42:29"
"2276";"5967";"250472";"Tidak Ada";"1";"2";"65";"2018-09-07";"05:42:31"
"2277";"5967";"250473";"Tidak Ada";"1";"2";"65";"2018-09-07";"05:47:42"
"2278";"5967";"250474";"Tidak Ada";"1";"2";"65";"2018-09-07";"05:52:19"
"2279";"71";"3135";"Tidak Ada";"1";"2";"45";"2018-09-07";"08:59:04"
"2280";"71";"3136";"Tidak Ada";"1";"2";"45";"2018-09-07";"09:03:44"
"2281";"71";"3137";"BBC";"1";"2";"45";"2018-09-07";"09:06:16"
"2282";"71";"3138";"Tidak Ada";"1";"2";"45";"2018-09-07";"09:10:06"
"2283";"71";"3139";"CNN";"1";"2";"45";"2018-09-07";"09:13:18"
"2284";"71";"3140";"Tidak Ada";"1";"2";"45";"2018-09-07";"09:24:55"
"2285";"71";"3141";"Tidak Ada";"1";"2";"45";"2018-09-07";"09:26:40"
"2286";"71";"3142";"Tidak Ada";"1";"2";"45";"2018-09-07";"09:29:17"
"2287";"71";"3114";"Tidak Ada";"1";"2";"45";"2018-09-07";"09:30:35"
"2288";"71";"3115";"Tidak Ada";"1";"2";"45";"2018-09-07";"09:31:16"
"2289";"71";"3116";"Tidak Ada";"1";"2";"45";"2018-09-07";"09:32:27"
"2290";"71";"3117";"Tidak Ada";"1";"2";"45";"2018-09-07";"09:33:08"
"2291";"71";"3118";"Tidak Ada";"1";"2";"45";"2018-09-07";"09:33:45"
"2292";"71";"3119";"Tidak Ada";"1";"2";"45";"2018-09-07";"09:34:23"
