"id_perusahaan";"id_berita";"id_kalimat";"nama_perusahaan";"isCorrect";"isValid";"id_submitter";"date_submit";"time_submit"
"1910";"113";"4623";"Tidak Ada";"1";"2";"50";"2018-09-06";"16:15:51"
"1911";"113";"4624";"Tidak Ada";"1";"2";"50";"2018-09-06";"16:19:30"
"1912";"113";"4625";"Tidak Ada";"1";"2";"50";"2018-09-06";"16:21:26"
"1913";"113";"4626";"Sindonews";"1";"2";"50";"2018-09-06";"16:24:05"
"1914";"113";"4627";"Tidak Ada";"1";"2";"50";"2018-09-06";"16:26:06"
"1915";"113";"4628";"Tidak Ada";"1";"2";"50";"2018-09-06";"16:28:04"
"1916";"113";"4629";"Tidak Ada";"1";"2";"50";"2018-09-06";"16:30:35"
"1917";"113";"4630";"Tidak Ada";"1";"2";"50";"2018-09-06";"16:31:56"
"1918";"113";"4631";"Tidak Ada";"1";"2";"50";"2018-09-06";"16:34:15"
"1919";"113";"4632";"Tidak Ada";"1";"2";"50";"2018-09-06";"16:35:50"
"1920";"113";"4633";"Tidak Ada";"1";"2";"50";"2018-09-06";"16:39:39"
"1921";"113";"4634";"Tidak Ada";"1";"2";"50";"2018-09-06";"16:42:38"
"1922";"113";"4635";"Tidak Ada";"1";"2";"50";"2018-09-06";"16:47:53"
"1923";"113";"4636";"Tidak Ada";"1";"2";"50";"2018-09-06";"16:50:30"
"1924";"113";"4637";"Tidak Ada";"1";"2";"50";"2018-09-06";"16:58:04"
"1925";"113";"4638";"Tidak Ada";"1";"2";"50";"2018-09-06";"17:03:54"
"1926";"113";"4639";"Tidak Ada";"1";"2";"50";"2018-09-06";"17:07:00"
"1927";"113";"4640";"Tidak Ada";"1";"2";"50";"2018-09-06";"17:15:04"
"1928";"113";"4641";"Tidak Ada";"1";"2";"50";"2018-09-06";"17:18:48"
"1929";"113";"4642";"Tidak Ada";"1";"2";"50";"2018-09-06";"17:20:37"
"1930";"113";"4643";"Tidak Ada";"1";"2";"50";"2018-09-06";"17:23:59"
"1931";"113";"4644";"Tidak Ada";"1";"2";"50";"2018-09-06";"17:25:59"
"1932";"113";"4645";"Tidak Ada";"1";"2";"50";"2018-09-06";"17:27:38"
"1933";"113";"4646";"Tidak Ada";"1";"2";"50";"2018-09-06";"17:31:31"
"1934";"113";"4647";"Tidak Ada";"1";"2";"50";"2018-09-06";"17:37:47"
"1935";"113";"4648";"Tidak Ada";"1";"2";"50";"2018-09-06";"17:40:48"
"1936";"113";"4649";"Tidak Ada";"1";"2";"50";"2018-09-06";"17:44:34"
"1937";"113";"4650";"Tidak Ada";"1";"2";"50";"2018-09-06";"17:58:40"
"1938";"113";"4651";"Tidak Ada";"1";"2";"50";"2018-09-06";"18:00:28"
"1939";"113";"4652";"Tidak Ada";"1";"2";"50";"2018-09-06";"18:02:12"
"1940";"113";"4653";"Tidak Ada";"1";"2";"50";"2018-09-06";"18:05:50"
"1941";"113";"4654";"Tidak Ada";"1";"2";"50";"2018-09-06";"18:08:41"
"1942";"114";"4655";"WhatsApp";"1";"2";"50";"2018-09-06";"18:13:28"
"1943";"114";"4656";"WhatsApp";"1";"2";"50";"2018-09-06";"18:17:00"
"1944";"114";"4657";"Tidak Ada";"1";"2";"50";"2018-09-06";"18:20:57"
"1945";"204";"8919";"Tidak Ada";"1";"2";"71";"2018-09-06";"18:37:49"
"1946";"204";"8920";"Tidak Ada";"1";"2";"33";"2018-09-06";"18:40:49"
"1947";"27";"1251";"Tidak Ada";"1";"2";"39";"2018-09-06";"20:07:05"
"1948";"27";"1252";"Tidak Ada";"1";"2";"39";"2018-09-06";"20:09:30"
"1949";"27";"1253";"Tidak Ada";"1";"2";"39";"2018-09-06";"20:13:11"
"1950";"27";"1254";"Tidak Ada";"1";"2";"39";"2018-09-06";"20:14:38"
"1951";"27";"1255";"Tidak Ada";"1";"2";"39";"2018-09-06";"20:17:42"
"1952";"5894";"247711";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:18:00"
"1953";"27";"1256";"Tidak Ada";"1";"2";"39";"2018-09-06";"20:19:08"
"1954";"27";"1257";"Tidak Ada";"1";"2";"39";"2018-09-06";"20:20:59"
"1955";"27";"1258";"Tidak Ada";"1";"2";"39";"2018-09-06";"20:22:28"
"1956";"27";"1259";"Tidak Ada";"1";"2";"39";"2018-09-06";"20:24:31"
"1957";"27";"1260";"Tidak Ada";"1";"2";"39";"2018-09-06";"20:26:06"
"1958";"5894";"247712";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:26:53"
"1959";"27";"1261";"Tidak Ada";"1";"2";"39";"2018-09-06";"20:27:21"
"1960";"27";"1262";"Tidak Ada";"1";"2";"39";"2018-09-06";"20:28:34"
"1961";"5894";"247713";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:28:46"
"1962";"5894";"247714";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:30:54"
"1963";"27";"1263";"Tidak Ada";"1";"2";"39";"2018-09-06";"20:31:14"
"1964";"27";"1264";"Tidak Ada";"1";"2";"39";"2018-09-06";"20:33:16"
"1965";"5894";"247715";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:34:23"
"1966";"5894";"247716";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:36:02"
"1967";"5894";"247717";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:37:12"
"1968";"5894";"247718";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:38:31"
"1969";"5894";"247719";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:40:54"
"1970";"5894";"247720";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:42:34"
"1971";"5894";"247721";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:43:39"
"1972";"5905";"248110";"Tidak Ada";"1";"2";"39";"2018-09-06";"20:44:19"
"1973";"5894";"247722";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:44:38"
"1974";"5894";"247723";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:45:56"
"1975";"5894";"247724";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:47:14"
"1976";"5905";"248111";"Tidak Ada";"1";"2";"39";"2018-09-06";"20:48:35"
"1977";"5894";"247725";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:49:17"
"1978";"5894";"247726";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:50:58"
"1979";"5905";"248112";"Tidak Ada";"1";"2";"39";"2018-09-06";"20:51:11"
"1980";"5894";"247727";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:52:02"
"1981";"5894";"247728";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:53:30"
"1982";"5905";"248113";"Tidak Ada";"1";"2";"39";"2018-09-06";"20:54:29"
"1983";"5894";"247729";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:54:41"
"1984";"5894";"247730";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:55:42"
"1985";"5894";"247731";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:56:48"
"1986";"5894";"247732";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:57:56"
"1987";"5894";"247733";"Tidak Ada";"1";"2";"74";"2018-09-06";"20:59:05"
"1988";"5894";"247734";"Tidak Ada";"1";"2";"74";"2018-09-06";"21:03:55"
"1989";"5894";"247735";"Tidak Ada";"1";"2";"74";"2018-09-06";"21:05:41"
"1990";"5894";"247736";"Tidak Ada";"1";"2";"74";"2018-09-06";"21:06:50"
"1991";"5894";"247737";"Tidak Ada";"1";"2";"74";"2018-09-06";"21:08:03"
"1992";"5894";"247738";"Tidak Ada";"1";"2";"74";"2018-09-06";"21:09:10"
"1993";"5894";"247739";"Tidak Ada";"1";"2";"74";"2018-09-06";"21:10:30"
"1994";"5905";"248114";"Tidak Ada";"1";"2";"39";"2018-09-06";"21:11:29"
"1995";"5905";"248115";"Tidak Ada";"1";"2";"39";"2018-09-06";"21:13:28"
"1996";"5905";"248116";"Tidak Ada";"1";"2";"39";"2018-09-06";"21:17:14"
"1997";"5905";"248117";"Tidak Ada";"1";"2";"39";"2018-09-06";"21:19:25"
"1998";"5894";"247740";"Tidak Ada";"1";"2";"74";"2018-09-06";"21:19:46"
"1999";"5894";"247741";"Tidak Ada";"1";"2";"74";"2018-09-06";"21:20:59"
"2000";"5894";"247742";"Tidak Ada";"1";"2";"74";"2018-09-06";"21:22:06"
"2001";"5905";"248118";"Tidak Ada";"1";"2";"39";"2018-09-06";"21:23:41"
"2002";"5905";"248119";"Tidak Ada";"1";"2";"39";"2018-09-06";"21:25:43"
"2003";"5894";"247743";"Tidak Ada";"1";"2";"74";"2018-09-06";"21:26:37"
"2004";"5894";"247744";"Tidak Ada";"1";"2";"74";"2018-09-06";"21:27:36"
"2005";"5905";"248120";"Tidak Ada";"1";"2";"39";"2018-09-06";"21:27:46"
"2006";"5905";"248121";"Tidak Ada";"1";"2";"39";"2018-09-06";"21:29:20"
"2007";"5905";"248122";"Tidak Ada";"1";"2";"39";"2018-09-06";"21:32:47"
"2008";"5905";"248123";"Antaranews";"1";"2";"39";"2018-09-06";"21:35:18"
"2009";"5905";"248124";"Tidak Ada";"1";"2";"39";"2018-09-06";"21:39:18"
"2010";"5905";"248125";"Tidak Ada";"1";"2";"39";"2018-09-06";"21:40:56"
"2011";"5905";"248126";"Tidak Ada";"1";"2";"39";"2018-09-06";"21:44:09"
"2012";"114";"4658";"WhatsApp";"1";"2";"50";"2018-09-06";"21:45:30"
"2013";"114";"4659";"Tidak Ada";"1";"2";"50";"2018-09-06";"21:49:24"
"2014";"114";"4660";"Tidak Ada";"1";"2";"50";"2018-09-06";"21:51:37"
"2015";"306";"13123";"Fox News";"1";"2";"69";"2018-09-06";"21:52:46"
"2016";"306";"13124";"Tidak Ada";"1";"2";"69";"2018-09-06";"21:54:24"
"2017";"306";"13125";"Tidak Ada";"1";"2";"69";"2018-09-06";"21:55:50"
"2018";"114";"4661";"Tidak Ada";"1";"2";"50";"2018-09-06";"22:01:24"
"2019";"114";"4662";"Tidak Ada";"1";"2";"50";"2018-09-06";"22:04:01"
"2020";"114";"4663";"Tidak Ada";"1";"2";"50";"2018-09-06";"22:06:29"
"2021";"5905";"248127";"Tidak Ada";"1";"2";"39";"2018-09-06";"22:08:42"
"2022";"5905";"248128";"Tidak Ada";"1";"2";"39";"2018-09-06";"22:09:48"
"2023";"5905";"248129";"Tidak Ada";"1";"2";"39";"2018-09-06";"22:12:22"
"2024";"5905";"248130";"Tidak Ada";"1";"2";"39";"2018-09-06";"22:14:39"
"2025";"114";"4664";"Tidak Ada";"1";"2";"50";"2018-09-06";"22:15:00"
"2026";"114";"4665";"Android";"1";"2";"50";"2018-09-06";"22:17:46"
"2027";"114";"4665";"iPhone";"1";"2";"50";"2018-09-06";"22:17:54"
"2028";"5905";"248131";"Tidak Ada";"1";"2";"39";"2018-09-06";"22:20:09"
"2029";"114";"4666";"Tidak Ada";"1";"2";"50";"2018-09-06";"22:20:53"
"2030";"114";"4667";"Metro";"1";"2";"50";"2018-09-06";"22:22:55"
"2031";"5894";"247745";"Tidak Ada";"1";"2";"74";"2018-09-06";"22:23:00"
"2032";"114";"4667";"WhatsApp";"1";"2";"50";"2018-09-06";"22:23:02"
"2033";"5894";"247746";"Tidak Ada";"1";"2";"74";"2018-09-06";"22:25:14"
"2034";"5894";"247747";"Tidak Ada";"1";"2";"74";"2018-09-06";"22:26:43"
"2035";"5894";"247748";"Tidak Ada";"1";"2";"74";"2018-09-06";"22:28:13"
"2036";"5894";"247749";"Tidak Ada";"1";"2";"74";"2018-09-06";"22:30:57"
"2037";"5894";"247750";"Tidak Ada";"1";"2";"74";"2018-09-06";"22:34:59"
"2038";"5894";"247751";"Tidak Ada";"1";"2";"74";"2018-09-06";"22:36:40"
"2039";"114";"4668";"Tidak Ada";"1";"2";"50";"2018-09-06";"22:37:43"
"2040";"5894";"247752";"Tidak Ada";"1";"2";"74";"2018-09-06";"22:37:53"
"2041";"5894";"247753";"Tidak Ada";"1";"2";"74";"2018-09-06";"22:40:30"
"2042";"114";"4669";"Tidak Ada";"1";"2";"50";"2018-09-06";"22:42:47"
"2043";"5897";"247830";"Tidak Ada";"1";"2";"39";"2018-09-06";"22:43:35"
"2044";"5894";"247754";"Tidak Ada";"1";"2";"74";"2018-09-06";"22:43:44"
"2045";"5894";"247755";"Tidak Ada";"1";"2";"74";"2018-09-06";"22:45:13"
"2046";"5897";"247831";"Tidak Ada";"1";"2";"39";"2018-09-06";"22:46:34"
"2047";"5894";"247756";"Tidak Ada";"1";"2";"74";"2018-09-06";"22:46:41"
"2048";"5894";"247757";"Tidak Ada";"1";"2";"74";"2018-09-06";"22:47:48"
"2049";"114";"4670";"Tidak Ada";"1";"2";"50";"2018-09-06";"22:47:57"
"2050";"5897";"247832";"Tidak Ada";"1";"2";"39";"2018-09-06";"22:49:23"
"2051";"114";"4671";"WhatsApp";"1";"2";"50";"2018-09-06";"22:49:44"
"2052";"5894";"247758";"Tidak Ada";"1";"2";"74";"2018-09-06";"22:50:21"
"2053";"114";"4672";"WhatsApp";"1";"2";"50";"2018-09-06";"22:51:54"
"2054";"5897";"247833";"Tidak Ada";"1";"2";"39";"2018-09-06";"22:53:12"
"2055";"5903";"248065";"Tidak Ada";"1";"2";"74";"2018-09-06";"22:53:28"
"2056";"114";"4673";"Tidak Ada";"1";"2";"50";"2018-09-06";"22:54:26"
"2057";"5903";"248066";"Tidak Ada";"1";"2";"74";"2018-09-06";"22:54:54"
"2058";"75";"3246";"Tidak Ada";"1";"2";"42";"2018-09-06";"22:55:22"
"2059";"5897";"247834";"Tidak Ada";"1";"2";"39";"2018-09-06";"22:56:13"
"2060";"5903";"248067";"Tidak Ada";"1";"2";"74";"2018-09-06";"22:56:32"
"2061";"114";"4674";"WhatsApp";"1";"2";"50";"2018-09-06";"22:56:49"
"2062";"5903";"248068";"Tidak Ada";"1";"2";"74";"2018-09-06";"22:57:55"
"2063";"5903";"248069";"Tidak Ada";"1";"2";"74";"2018-09-06";"22:59:40"
"2064";"114";"4675";"Tidak Ada";"1";"2";"50";"2018-09-06";"23:00:44"
"2065";"5897";"247835";"Tidak Ada";"1";"2";"39";"2018-09-06";"23:00:47"
"2066";"5903";"248070";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:01:33"
"2067";"75";"3247";"Tidak Ada";"1";"2";"42";"2018-09-06";"23:01:50"
"2068";"114";"4676";"Tidak Ada";"1";"2";"50";"2018-09-06";"23:02:58"
"2069";"5897";"247836";"Tidak Ada";"1";"2";"39";"2018-09-06";"23:03:00"
"2070";"5903";"248071";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:03:01"
"2071";"75";"3248";"Tidak Ada";"1";"2";"42";"2018-09-06";"23:03:28"
"2072";"5903";"248072";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:04:22"
"2073";"5903";"248073";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:05:26"
"2074";"5897";"247837";"Tidak Ada";"1";"2";"39";"2018-09-06";"23:06:07"
"2075";"5903";"248074";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:06:35"
"2076";"5903";"248075";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:08:01"
"2077";"213";"9231";"di Metro \(TV\)";"1";"2";"42";"2018-09-06";"23:08:24"
"2078";"5897";"247838";"Tidak Ada";"1";"2";"39";"2018-09-06";"23:09:37"
"2079";"5872";"246890";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:11:59"
"2080";"5872";"246891";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:13:14"
"2081";"213";"9232";"Tidak Ada";"1";"2";"42";"2018-09-06";"23:13:31"
"2082";"5872";"246892";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:15:20"
"2083";"252";"10977";"Tidak Ada";"1";"2";"42";"2018-09-06";"23:15:36"
"2084";"5872";"246893";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:16:35"
"2085";"5959";"250185";"Tidak Ada";"1";"2";"71";"2018-09-06";"23:16:46"
"2086";"252";"10978";"Tidak Ada";"1";"2";"42";"2018-09-06";"23:17:52"
"2087";"5872";"246894";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:18:23"
"2088";"5959";"250186";"Tidak Ada";"1";"2";"71";"2018-09-06";"23:19:38"
"2089";"5872";"246895";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:19:42"
"2090";"252";"10979";"Tidak Ada";"1";"2";"42";"2018-09-06";"23:20:22"
"2091";"114";"4677";"Tidak Ada";"1";"2";"50";"2018-09-06";"23:21:10"
"2092";"5959";"250187";"Tidak Ada";"1";"2";"71";"2018-09-06";"23:22:13"
"2093";"252";"10980";"Tidak Ada";"1";"2";"42";"2018-09-06";"23:22:32"
"2094";"114";"4678";"WhatsApp";"1";"2";"50";"2018-09-06";"23:22:33"
"2095";"5872";"246896";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:22:37"
"2096";"5872";"246897";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:23:58"
"2097";"252";"10981";"Tidak Ada";"1";"2";"42";"2018-09-06";"23:24:33"
"2098";"5872";"246898";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:25:06"
"2099";"114";"4679";"Tidak Ada";"1";"2";"50";"2018-09-06";"23:25:51"
"2100";"5872";"246899";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:26:02"
"2101";"252";"10982";"Tidak Ada";"1";"2";"42";"2018-09-06";"23:26:06"
"2102";"5872";"246900";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:27:08"
"2103";"252";"10983";"Tidak Ada";"1";"2";"42";"2018-09-06";"23:28:19"
"2104";"5872";"246901";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:28:41"
"2105";"5959";"250188";"Tidak Ada";"1";"2";"71";"2018-09-06";"23:28:42"
"2106";"5872";"246902";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:29:46"
"2107";"252";"10984";"kompas\.com";"1";"2";"42";"2018-09-06";"23:30:03"
"2108";"5959";"250189";"Tidak Ada";"1";"2";"71";"2018-09-06";"23:30:31"
"2109";"5872";"246903";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:30:57"
"2110";"252";"10985";"Tidak Ada";"1";"2";"42";"2018-09-06";"23:31:39"
"2111";"114";"4680";"Tidak Ada";"1";"2";"50";"2018-09-06";"23:31:40"
"2112";"5872";"246904";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:31:56"
"2113";"5872";"246905";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:33:10"
"2114";"114";"4681";"Tidak Ada";"1";"2";"50";"2018-09-06";"23:34:15"
"2115";"5872";"246906";"Tidak Ada";"1";"2";"74";"2018-09-06";"23:34:34"
"2116";"5959";"250190";"Tidak Ada";"1";"2";"71";"2018-09-06";"23:35:50"
"2117";"252";"10986";"Tidak Ada";"1";"2";"42";"2018-09-06";"23:37:21"
"2118";"5959";"250191";"Tidak Ada";"1";"2";"71";"2018-09-06";"23:37:37"
"2119";"5959";"250155";"Tidak Ada";"1";"2";"71";"2018-09-06";"23:38:54"
"2120";"252";"10987";"Tidak Ada";"1";"2";"42";"2018-09-06";"23:39:32"
"2121";"114";"4682";"Tidak Ada";"1";"2";"50";"2018-09-06";"23:40:33"
"2122";"5959";"250156";"Tidak Ada";"1";"2";"71";"2018-09-06";"23:40:46"
"2123";"252";"10988";"Tidak Ada";"1";"2";"42";"2018-09-06";"23:41:41"
"2124";"5959";"250157";"Tidak Ada";"1";"2";"71";"2018-09-06";"23:43:11"
"2125";"252";"10989";"Tidak Ada";"1";"2";"42";"2018-09-06";"23:43:58"
"2126";"252";"10990";"Tidak Ada";"1";"2";"42";"2018-09-06";"23:45:41"
"2127";"5959";"250158";"Tidak Ada";"1";"2";"71";"2018-09-06";"23:47:21"
"2128";"252";"10991";"Tidak Ada";"1";"2";"42";"2018-09-06";"23:47:54"
"2129";"252";"10992";"Tidak Ada";"1";"2";"42";"2018-09-06";"23:49:22"
"2130";"5959";"250159";"OnePoll";"1";"2";"71";"2018-09-06";"23:50:32"
"2131";"252";"10993";"Tidak Ada";"1";"2";"42";"2018-09-06";"23:51:04"
"2132";"252";"10994";"PT Freeport Indonesia\.";"1";"2";"42";"2018-09-06";"23:53:24"
"2133";"5959";"250161";"Tidak Ada";"1";"2";"71";"2018-09-06";"23:55:02"
"2134";"252";"10995";"Tidak Ada";"1";"2";"42";"2018-09-06";"23:55:45"
"2135";"114";"4683";"Tidak Ada";"1";"2";"50";"2018-09-06";"23:56:37"
"2136";"252";"10996";"Tidak Ada";"1";"2";"42";"2018-09-06";"23:57:29"
"2137";"5959";"250162";"Tidak Ada";"1";"2";"71";"2018-09-06";"23:57:43"
"2138";"114";"4684";"Tidak Ada";"1";"2";"50";"2018-09-06";"23:58:21"
"2139";"252";"10997";"Tidak Ada";"1";"2";"42";"2018-09-06";"23:59:42"
"2140";"114";"4685";"WhatsApp";"1";"2";"50";"2018-09-07";"00:00:28"
"2141";"252";"10998";"Tidak Ada";"1";"2";"42";"2018-09-07";"00:02:15"
"2142";"114";"4686";"WhatsApp";"1";"2";"50";"2018-09-07";"00:02:39"
"2143";"252";"10999";"Tidak Ada";"1";"2";"42";"2018-09-07";"00:04:26"
"2144";"114";"4687";"WhatsApp";"1";"2";"50";"2018-09-07";"00:05:30"
"2145";"252";"11000";"Tidak Ada";"1";"2";"42";"2018-09-07";"00:06:38"
"2146";"114";"4688";"Tidak Ada";"1";"2";"50";"2018-09-07";"00:08:31"
"2147";"252";"11001";"Tidak Ada";"1";"2";"42";"2018-09-07";"00:09:23"
"2148";"114";"4689";"WhatsApp";"1";"2";"50";"2018-09-07";"00:10:43"
"2149";"252";"11002";"Tidak Ada";"1";"2";"42";"2018-09-07";"00:11:52"
"2150";"252";"11003";"Tidak Ada";"1";"2";"42";"2018-09-07";"00:13:43"
"2151";"114";"4690";"WhatsApp";"1";"2";"50";"2018-09-07";"00:13:56"
"2152";"252";"11004";"Tidak Ada";"1";"2";"42";"2018-09-07";"00:15:34"
"2153";"114";"4691";"Tidak Ada";"1";"2";"50";"2018-09-07";"00:16:17"
"2154";"252";"11005";"Tidak Ada";"1";"2";"42";"2018-09-07";"00:17:23"
"2155";"114";"4692";"Tidak Ada";"1";"2";"50";"2018-09-07";"00:18:31"
"2156";"252";"11006";"Tidak Ada";"1";"2";"42";"2018-09-07";"00:20:02"
"2157";"116";"4711";"Tidak Ada";"1";"2";"50";"2018-09-07";"00:24:35"
"2158";"252";"11007";"Tidak Ada";"1";"2";"42";"2018-09-07";"00:25:16"
"2159";"5959";"250163";"Tidak Ada";"1";"2";"71";"2018-09-07";"00:25:27"
"2160";"252";"11008";"Tidak Ada";"1";"2";"42";"2018-09-07";"00:26:44"
"2161";"5959";"250164";"Tidak Ada";"1";"2";"71";"2018-09-07";"00:28:38"
"2162";"116";"4712";"Tidak Ada";"1";"2";"50";"2018-09-07";"00:28:51"
"2163";"252";"11009";"Tidak Ada";"1";"2";"42";"2018-09-07";"00:29:31"
"2164";"252";"11010";"Tidak Ada";"1";"2";"42";"2018-09-07";"00:31:09"
"2165";"116";"4713";"Tidak Ada";"1";"2";"50";"2018-09-07";"00:31:47"
"2166";"5959";"250165";"Tidak Ada";"1";"2";"71";"2018-09-07";"00:32:23"
"2167";"116";"4714";"Tidak Ada";"1";"2";"50";"2018-09-07";"00:34:44"
"2168";"5959";"250166";"Tidak Ada";"1";"2";"71";"2018-09-07";"00:36:51"
"2169";"116";"4715";"Tidak Ada";"1";"2";"50";"2018-09-07";"00:37:32"
"2170";"116";"4716";"Tidak Ada";"1";"2";"50";"2018-09-07";"00:40:04"
"2171";"116";"4717";"Tidak Ada";"1";"2";"50";"2018-09-07";"00:42:32"
"2172";"116";"4718";"Tidak Ada";"1";"2";"50";"2018-09-07";"00:49:15"
"2173";"116";"4719";"Tidak Ada";"1";"2";"50";"2018-09-07";"00:50:54"
"2174";"116";"4720";"Kompas\.com";"1";"2";"50";"2018-09-07";"00:56:33"
"2175";"5897";"247839";"Tidak Ada";"1";"2";"39";"2018-09-07";"01:24:21"
"2176";"5897";"247840";"Tidak Ada";"1";"2";"39";"2018-09-07";"01:26:43"
"2177";"244";"10640";"Tidak Ada";"1";"2";"65";"2018-09-07";"02:27:30"
"2178";"244";"10641";"Tidak Ada";"1";"2";"65";"2018-09-07";"03:12:10"
"2179";"244";"10642";"BUMN";"1";"2";"65";"2018-09-07";"03:14:28"
"2180";"244";"10643";"BTN";"1";"2";"65";"2018-09-07";"03:39:42"
"2181";"244";"10643";"Bank Indonesia";"1";"2";"65";"2018-09-07";"03:39:49"
"2182";"244";"10644";"Tidak Ada";"1";"2";"65";"2018-09-07";"03:56:55"
"2183";"244";"10645";"Tidak Ada";"1";"2";"65";"2018-09-07";"04:00:18"
"2184";"244";"10646";"Tidak Ada";"1";"2";"65";"2018-09-07";"04:01:58"
"2185";"244";"10647";"Tidak Ada";"1";"2";"65";"2018-09-07";"04:03:09"
"2186";"244";"10648";"Tidak Ada";"1";"2";"65";"2018-09-07";"04:05:58"
"2187";"244";"10649";"Tidak Ada";"1";"2";"65";"2018-09-07";"04:07:08"
"2188";"244";"10650";"Tidak Ada";"1";"2";"65";"2018-09-07";"04:09:06"
"2189";"5967";"250456";"Tidak Ada";"1";"2";"65";"2018-09-07";"04:10:53"
"2190";"5967";"250457";"Tidak Ada";"1";"2";"65";"2018-09-07";"04:12:23"
"2191";"5967";"250458";"Tidak Ada";"1";"2";"65";"2018-09-07";"04:21:51"
"2192";"5967";"250459";"Tidak Ada";"1";"2";"65";"2018-09-07";"04:37:12"
"2193";"5967";"250460";"Tidak Ada";"1";"2";"65";"2018-09-07";"04:56:35"
"2194";"5967";"250461";"Tidak Ada";"1";"2";"65";"2018-09-07";"04:58:07"
"2195";"5967";"250462";"Tidak Ada";"1";"2";"65";"2018-09-07";"05:10:06"
"2196";"5967";"250463";"Tidak Ada";"1";"2";"65";"2018-09-07";"05:13:01"
"2197";"5967";"250464";"Tidak Ada";"1";"2";"65";"2018-09-07";"05:14:22"
"2198";"5967";"250465";"Tidak Ada";"1";"2";"65";"2018-09-07";"05:16:25"
"2199";"5967";"250466";"Tidak Ada";"1";"2";"65";"2018-09-07";"05:17:43"
"2200";"5967";"250467";"Tidak Ada";"1";"2";"65";"2018-09-07";"05:20:27"
"2201";"5967";"250468";"Tidak Ada";"1";"2";"65";"2018-09-07";"05:27:51"
"2202";"5967";"250469";"Tidak Ada";"1";"2";"65";"2018-09-07";"05:32:04"
"2203";"5967";"250470";"Tidak Ada";"1";"2";"65";"2018-09-07";"05:33:37"
"2204";"5967";"250471";"Tidak Ada";"1";"2";"65";"2018-09-07";"05:38:09"
"2205";"5967";"250472";"Tidak Ada";"1";"2";"65";"2018-09-07";"05:42:42"
"2206";"5967";"250473";"Tidak Ada";"1";"2";"65";"2018-09-07";"05:47:55"
"2207";"5967";"250474";"Tidak Ada";"1";"2";"65";"2018-09-07";"05:52:31"
"2208";"71";"3135";"Tidak Ada";"1";"2";"45";"2018-09-07";"09:00:02"
"2209";"71";"3136";"Tidak Ada";"1";"2";"45";"2018-09-07";"09:04:01"
"2210";"71";"3137";"BBC";"1";"2";"45";"2018-09-07";"09:06:52"
"2211";"71";"3138";"Tidak Ada";"1";"2";"45";"2018-09-07";"09:10:39"
"2212";"71";"3139";"CNN";"1";"2";"45";"2018-09-07";"09:13:45"
"2213";"71";"3140";"Tidak Ada";"1";"2";"45";"2018-09-07";"09:25:10"
"2214";"71";"3141";"Tidak Ada";"1";"2";"45";"2018-09-07";"09:26:48"
"2215";"71";"3142";"Tidak Ada";"1";"2";"45";"2018-09-07";"09:29:35"
"2216";"71";"3114";"Tidak Ada";"1";"2";"45";"2018-09-07";"09:30:46"
