"id_produk";"id_berita";"id_kalimat";"nama_produk";"isValid";"id_submitter";"date_submit";"time_submit"
"1970";"113";"4648";"Tidak Ada";"2";"50";"2018-09-06";"17:41:05"
"1971";"113";"4649";"Tidak Ada";"2";"50";"2018-09-06";"17:45:19"
"1972";"113";"4650";"Tidak Ada";"2";"50";"2018-09-06";"17:59:02"
"1973";"113";"4651";"Tidak Ada";"2";"50";"2018-09-06";"18:00:53"
"1974";"113";"4652";"Tidak Ada";"2";"50";"2018-09-06";"18:04:05"
"1975";"113";"4653";"Tidak Ada";"2";"50";"2018-09-06";"18:06:14"
"1976";"113";"4654";"Tidak Ada";"2";"50";"2018-09-06";"18:09:11"
"1977";"114";"4655";"Tidak Ada";"2";"50";"2018-09-06";"18:15:38"
"1978";"114";"4656";"Tidak Ada";"2";"50";"2018-09-06";"18:17:52"
"1979";"114";"4657";"Tidak Ada";"2";"50";"2018-09-06";"18:20:17"
"1980";"204";"8919";"Tidak Ada";"2";"71";"2018-09-06";"18:38:02"
"1981";"204";"8920";"Tidak Ada";"2";"33";"2018-09-06";"18:41:02"
"1982";"27";"1251";"Tidak Ada";"2";"39";"2018-09-06";"20:08:19"
"1983";"27";"1252";"Tidak Ada";"2";"39";"2018-09-06";"20:10:32"
"1984";"27";"1253";"Tidak Ada";"2";"39";"2018-09-06";"20:12:24"
"1985";"27";"1254";"Tidak Ada";"2";"39";"2018-09-06";"20:16:20"
"1986";"27";"1255";"Tidak Ada";"2";"39";"2018-09-06";"20:18:30"
"1987";"5894";"247711";"Tidak Ada";"2";"74";"2018-09-06";"20:19:01"
"1988";"27";"1256";"Tidak Ada";"2";"39";"2018-09-06";"20:20:09"
"1989";"27";"1257";"Tidak Ada";"2";"39";"2018-09-06";"20:21:45"
"1990";"27";"1258";"Tidak Ada";"2";"39";"2018-09-06";"20:23:50"
"1991";"27";"1259";"Tidak Ada";"2";"39";"2018-09-06";"20:25:14"
"1992";"5894";"247712";"Tidak Ada";"2";"74";"2018-09-06";"20:26:09"
"1993";"27";"1260";"Tidak Ada";"2";"39";"2018-09-06";"20:26:32"
"1994";"27";"1261";"Tidak Ada";"2";"39";"2018-09-06";"20:27:44"
"1995";"5894";"247713";"Tidak Ada";"2";"74";"2018-09-06";"20:29:19"
"1996";"27";"1262";"Tidak Ada";"2";"39";"2018-09-06";"20:30:14"
"1997";"5894";"247714";"Tidak Ada";"2";"74";"2018-09-06";"20:31:21"
"1998";"27";"1263";"Tidak Ada";"2";"39";"2018-09-06";"20:32:03"
"1999";"27";"1264";"Tidak Ada";"2";"39";"2018-09-06";"20:33:32"
"2000";"5894";"247715";"Tidak Ada";"2";"74";"2018-09-06";"20:34:45"
"2001";"5894";"247716";"Tidak Ada";"2";"74";"2018-09-06";"20:36:25"
"2002";"5894";"247717";"Tidak Ada";"2";"74";"2018-09-06";"20:37:44"
"2003";"5894";"247718";"Tidak Ada";"2";"74";"2018-09-06";"20:38:56"
"2004";"5894";"247719";"Tidak Ada";"2";"74";"2018-09-06";"20:41:31"
"2005";"5894";"247720";"Tidak Ada";"2";"74";"2018-09-06";"20:42:56"
"2006";"5894";"247721";"Tidak Ada";"2";"74";"2018-09-06";"20:44:02"
"2007";"5894";"247722";"Tidak Ada";"2";"74";"2018-09-06";"20:44:58"
"2008";"5905";"248110";"Tidak Ada";"2";"39";"2018-09-06";"20:45:34"
"2009";"5894";"247723";"Tidak Ada";"2";"74";"2018-09-06";"20:46:17"
"2010";"5894";"247724";"Tidak Ada";"2";"74";"2018-09-06";"20:47:34"
"2011";"5894";"247725";"Tidak Ada";"2";"74";"2018-09-06";"20:49:43"
"2012";"5905";"248111";"Tidak Ada";"2";"39";"2018-09-06";"20:50:16"
"2013";"5894";"247726";"Tidak Ada";"2";"74";"2018-09-06";"20:51:21"
"2014";"5905";"248112";"Tidak Ada";"2";"39";"2018-09-06";"20:51:57"
"2015";"5894";"247727";"Tidak Ada";"2";"74";"2018-09-06";"20:52:26"
"2016";"5894";"247728";"Tidak Ada";"2";"74";"2018-09-06";"20:53:56"
"2017";"5894";"247729";"Tidak Ada";"2";"74";"2018-09-06";"20:55:03"
"2018";"5894";"247730";"Tidak Ada";"2";"74";"2018-09-06";"20:56:04"
"2019";"5894";"247731";"Tidak Ada";"2";"74";"2018-09-06";"20:57:07"
"2020";"5894";"247732";"Tidak Ada";"2";"74";"2018-09-06";"20:58:13"
"2021";"5894";"247733";"Tidak Ada";"2";"74";"2018-09-06";"20:59:21"
"2022";"5894";"247734";"Tidak Ada";"2";"74";"2018-09-06";"21:04:34"
"2023";"5894";"247735";"Tidak Ada";"2";"74";"2018-09-06";"21:05:58"
"2024";"5894";"247736";"Tidak Ada";"2";"74";"2018-09-06";"21:07:10"
"2025";"5905";"248113";"Peraturan KPU (PKPU) Nomor 23 Tahun 2018";"2";"39";"2018-09-06";"21:08:10"
"2026";"5894";"247737";"Tidak Ada";"2";"74";"2018-09-06";"21:08:22"
"2027";"5894";"247738";"Tidak Ada";"2";"74";"2018-09-06";"21:09:30"
"2028";"5894";"247739";"Tidak Ada";"2";"74";"2018-09-06";"21:10:53"
"2029";"5905";"248114";"Tidak Ada";"2";"39";"2018-09-06";"21:12:30"
"2030";"5905";"248115";"Tidak Ada";"2";"39";"2018-09-06";"21:14:54"
"2031";"5905";"248116";"Tidak Ada";"2";"39";"2018-09-06";"21:17:32"
"2032";"5894";"247740";"Tidak Ada";"2";"74";"2018-09-06";"21:20:07"
"2033";"5905";"248117";"Tidak Ada";"2";"39";"2018-09-06";"21:20:20"
"2034";"5894";"247741";"Tidak Ada";"2";"74";"2018-09-06";"21:21:20"
"2035";"5894";"247742";"Tidak Ada";"2";"74";"2018-09-06";"21:22:29"
"2036";"5905";"248118";"Tidak Ada";"2";"39";"2018-09-06";"21:23:54"
"2037";"5905";"248119";"Tidak Ada";"2";"39";"2018-09-06";"21:25:57"
"2038";"5894";"247743";"Tidak Ada";"2";"74";"2018-09-06";"21:26:56"
"2039";"5894";"247744";"Tidak Ada";"2";"74";"2018-09-06";"21:27:57"
"2040";"5905";"248120";"Tidak Ada";"2";"39";"2018-09-06";"21:28:02"
"2041";"5905";"248121";"Tidak Ada";"2";"39";"2018-09-06";"21:29:36"
"2042";"5905";"248122";"Tidak Ada";"2";"39";"2018-09-06";"21:33:54"
"2043";"5905";"248123";"Tidak Ada";"2";"39";"2018-09-06";"21:36:34"
"2044";"5905";"248124";"Tidak Ada";"2";"39";"2018-09-06";"21:40:01"
"2045";"5905";"248125";"Tidak Ada";"2";"39";"2018-09-06";"21:41:17"
"2046";"5905";"248126";"Tidak Ada";"2";"39";"2018-09-06";"21:45:33"
"2047";"114";"4658";"Tidak Ada";"2";"50";"2018-09-06";"21:46:00"
"2048";"114";"4659";"Tidak Ada";"2";"50";"2018-09-06";"21:49:43"
"2049";"114";"4660";"Tidak Ada";"2";"50";"2018-09-06";"21:52:57"
"2050";"306";"13123";"Tidak Ada";"2";"69";"2018-09-06";"21:53:17"
"2051";"306";"13124";"Tidak Ada";"2";"69";"2018-09-06";"21:54:51"
"2052";"306";"13125";"Tidak Ada";"2";"69";"2018-09-06";"21:56:18"
"2053";"114";"4661";"Tidak Ada";"2";"50";"2018-09-06";"22:01:49"
"2054";"114";"4662";"Tidak Ada";"2";"50";"2018-09-06";"22:04:26"
"2055";"114";"4663";"Tidak Ada";"2";"50";"2018-09-06";"22:06:05"
"2056";"5905";"248127";"Tidak Ada";"2";"39";"2018-09-06";"22:09:09"
"2057";"5905";"248128";"Tidak Ada";"2";"39";"2018-09-06";"22:10:04"
"2058";"5905";"248129";"Tidak Ada";"2";"39";"2018-09-06";"22:12:51"
"2059";"114";"4664";"Tidak Ada";"2";"50";"2018-09-06";"22:14:22"
"2060";"5905";"248130";"Tidak Ada";"2";"39";"2018-09-06";"22:16:55"
"2061";"114";"4665";"Tidak Ada";"2";"50";"2018-09-06";"22:19:01"
"2062";"5905";"248131";"Tidak Ada";"2";"39";"2018-09-06";"22:20:54"
"2063";"114";"4666";"Tidak Ada";"2";"50";"2018-09-06";"22:21:30"
"2064";"5894";"247745";"Tidak Ada";"2";"74";"2018-09-06";"22:23:45"
"2065";"114";"4667";"Tidak Ada";"2";"50";"2018-09-06";"22:25:30"
"2066";"5894";"247746";"Tidak Ada";"2";"74";"2018-09-06";"22:25:36"
"2067";"5894";"247747";"Tidak Ada";"2";"74";"2018-09-06";"22:27:03"
"2068";"5894";"247748";"Tidak Ada";"2";"74";"2018-09-06";"22:29:00"
"2069";"5894";"247749";"Tidak Ada";"2";"74";"2018-09-06";"22:34:08"
"2070";"5894";"247750";"Tidak Ada";"2";"74";"2018-09-06";"22:35:26"
"2071";"5894";"247751";"Tidak Ada";"2";"74";"2018-09-06";"22:36:59"
"2072";"5894";"247752";"Tidak Ada";"2";"74";"2018-09-06";"22:38:12"
"2073";"114";"4668";"Tidak Ada";"2";"50";"2018-09-06";"22:38:14"
"2074";"5894";"247753";"Tidak Ada";"2";"74";"2018-09-06";"22:41:44"
"2075";"114";"4669";"Tidak Ada";"2";"50";"2018-09-06";"22:42:07"
"2076";"5894";"247754";"Tidak Ada";"2";"74";"2018-09-06";"22:44:21"
"2077";"5897";"247830";"Tidak Ada";"2";"39";"2018-09-06";"22:44:52"
"2078";"5894";"247755";"Tidak Ada";"2";"74";"2018-09-06";"22:45:37"
"2079";"5894";"247756";"Tidak Ada";"2";"74";"2018-09-06";"22:47:00"
"2080";"5897";"247831";"Tidak Ada";"2";"39";"2018-09-06";"22:47:43"
"2081";"5894";"247757";"Tidak Ada";"2";"74";"2018-09-06";"22:48:03"
"2082";"114";"4670";"Tidak Ada";"2";"50";"2018-09-06";"22:48:23"
"2083";"5897";"247832";"Tidak Ada";"2";"39";"2018-09-06";"22:50:02"
"2084";"5894";"247758";"Tidak Ada";"2";"74";"2018-09-06";"22:50:40"
"2085";"114";"4671";"Tidak Ada";"2";"50";"2018-09-06";"22:50:52"
"2086";"114";"4672";"Tidak Ada";"2";"50";"2018-09-06";"22:52:54"
"2087";"5903";"248065";"Tidak Ada";"2";"74";"2018-09-06";"22:53:47"
"2088";"114";"4673";"Tidak Ada";"2";"50";"2018-09-06";"22:55:01"
"2089";"5897";"247833";"Tidak Ada";"2";"39";"2018-09-06";"22:55:07"
"2090";"5903";"248066";"Yamaha FZ1";"2";"74";"2018-09-06";"22:55:33"
"2091";"75";"3246";"Tidak Ada";"2";"42";"2018-09-06";"22:55:39"
"2092";"5897";"247834";"Tidak Ada";"2";"39";"2018-09-06";"22:56:43"
"2093";"5903";"248067";"Yamaha Byson";"2";"74";"2018-09-06";"22:56:53"
"2094";"5903";"248067";"Yamaha FZ1";"2";"74";"2018-09-06";"22:56:58"
"2095";"114";"4674";"Tidak Ada";"2";"50";"2018-09-06";"22:58:16"
"2096";"5903";"248068";"Tidak Ada";"2";"74";"2018-09-06";"22:58:30"
"2097";"5903";"248069";"FZ1";"2";"74";"2018-09-06";"23:00:34"
"2098";"114";"4675";"Tidak Ada";"2";"50";"2018-09-06";"23:01:16"
"2099";"75";"3247";"Tidak Ada";"2";"42";"2018-09-06";"23:01:21"
"2100";"5897";"247835";"Tidak Ada";"2";"39";"2018-09-06";"23:01:27"
"2101";"5903";"248070";"Tidak Ada";"2";"74";"2018-09-06";"23:01:48"
"2102";"5903";"248071";"Tidak Ada";"2";"74";"2018-09-06";"23:03:23"
"2103";"114";"4676";"Tidak Ada";"2";"50";"2018-09-06";"23:03:27"
"2104";"5897";"247836";"Tidak Ada";"2";"39";"2018-09-06";"23:03:40"
"2105";"75";"3248";"Tidak Ada";"2";"42";"2018-09-06";"23:03:46"
"2106";"5903";"248072";"Tidak Ada";"2";"74";"2018-09-06";"23:04:40"
"2107";"5903";"248073";"Tidak Ada";"2";"74";"2018-09-06";"23:05:47"
"2108";"5903";"248074";"FZ1";"2";"74";"2018-09-06";"23:06:54"
"2109";"5897";"247837";"Tidak Ada";"2";"39";"2018-09-06";"23:07:34"
"2110";"5903";"248075";"Yamaha FZ1";"2";"74";"2018-09-06";"23:08:22"
"2111";"213";"9231";"Tidak Ada";"2";"42";"2018-09-06";"23:09:06"
"2112";"5897";"247838";"Tidak Ada";"2";"39";"2018-09-06";"23:10:04"
"2113";"5872";"246890";"Tidak Ada";"2";"74";"2018-09-06";"23:12:39"
"2114";"5872";"246891";"Tidak Ada";"2";"74";"2018-09-06";"23:13:33"
"2115";"213";"9232";"Tidak Ada";"2";"42";"2018-09-06";"23:13:51"
"2116";"5872";"246892";"Tidak Ada";"2";"74";"2018-09-06";"23:15:39"
"2117";"252";"10977";"Tidak Ada";"2";"42";"2018-09-06";"23:15:52"
"2118";"5872";"246893";"Tidak Ada";"2";"74";"2018-09-06";"23:16:53"
"2119";"5959";"250185";"Tidak Ada";"2";"71";"2018-09-06";"23:17:32"
"2120";"252";"10978";"Tidak Ada";"2";"42";"2018-09-06";"23:18:07"
"2121";"5872";"246894";"Tidak Ada";"2";"74";"2018-09-06";"23:18:44"
"2122";"5872";"246895";"Tidak Ada";"2";"74";"2018-09-06";"23:20:15"
"2123";"252";"10979";"Tidak Ada";"2";"42";"2018-09-06";"23:20:39"
"2124";"5959";"250186";"Tidak Ada";"2";"71";"2018-09-06";"23:20:53"
"2125";"114";"4677";"Tidak Ada";"2";"50";"2018-09-06";"23:21:33"
"2126";"252";"10980";"Tidak Ada";"2";"42";"2018-09-06";"23:22:47"
"2127";"5959";"250187";"Tidak Ada";"2";"71";"2018-09-06";"23:22:58"
"2128";"114";"4678";"Tidak Ada";"2";"50";"2018-09-06";"23:23:03"
"2129";"5872";"246896";"Tidak Ada";"2";"74";"2018-09-06";"23:23:17"
"2130";"5872";"246897";"Tidak Ada";"2";"74";"2018-09-06";"23:24:16"
"2131";"252";"10981";"Tidak Ada";"2";"42";"2018-09-06";"23:24:48"
"2132";"5872";"246898";"Tidak Ada";"2";"74";"2018-09-06";"23:25:22"
"2133";"5872";"246899";"Tidak Ada";"2";"74";"2018-09-06";"23:26:14"
"2134";"114";"4679";"Tidak Ada";"2";"50";"2018-09-06";"23:26:21"
"2135";"252";"10982";"Tidak Ada";"2";"42";"2018-09-06";"23:26:22"
"2136";"5872";"246900";"Tidak Ada";"2";"74";"2018-09-06";"23:27:26"
"2137";"252";"10983";"Tidak Ada";"2";"42";"2018-09-06";"23:28:36"
"2138";"5872";"246901";"Tidak Ada";"2";"74";"2018-09-06";"23:29:02"
"2139";"5959";"250188";"Tidak Ada";"2";"71";"2018-09-06";"23:29:23"
"2140";"5872";"246902";"Tidak Ada";"2";"74";"2018-09-06";"23:30:07"
"2141";"252";"10984";"Tidak Ada";"2";"42";"2018-09-06";"23:30:18"
"2142";"5959";"250189";"Tidak Ada";"2";"71";"2018-09-06";"23:30:57"
"2143";"5872";"246903";"Tidak Ada";"2";"74";"2018-09-06";"23:31:14"
"2144";"252";"10985";"Tidak Ada";"2";"42";"2018-09-06";"23:32:03"
"2145";"114";"4680";"Tidak Ada";"2";"50";"2018-09-06";"23:32:07"
"2146";"5872";"246904";"Tidak Ada";"2";"74";"2018-09-06";"23:32:15"
"2147";"5872";"246905";"Tidak Ada";"2";"74";"2018-09-06";"23:33:30"
"2148";"114";"4681";"Tidak Ada";"2";"50";"2018-09-06";"23:34:38"
"2149";"5872";"246906";"Tidak Ada";"2";"74";"2018-09-06";"23:34:54"
"2150";"5959";"250190";"Tidak Ada";"2";"71";"2018-09-06";"23:36:16"
"2151";"252";"10986";"Tidak Ada";"2";"42";"2018-09-06";"23:37:39"
"2152";"5959";"250191";"Tidak Ada";"2";"71";"2018-09-06";"23:38:00"
"2153";"5959";"250155";"Tidak Ada";"2";"71";"2018-09-06";"23:39:17"
"2154";"252";"10987";"Tidak Ada";"2";"42";"2018-09-06";"23:39:48"
"2155";"114";"4682";"Tidak Ada";"2";"50";"2018-09-06";"23:40:54"
"2156";"5959";"250156";"Tidak Ada";"2";"71";"2018-09-06";"23:41:05"
"2157";"252";"10988";"Tidak Ada";"2";"42";"2018-09-06";"23:42:06"
"2158";"252";"10989";"Tidak Ada";"2";"42";"2018-09-06";"23:44:13"
"2159";"5959";"250157";"Tidak Ada";"2";"71";"2018-09-06";"23:44:13"
"2160";"252";"10990";"Tidak Ada";"2";"42";"2018-09-06";"23:45:56"
"2161";"252";"10991";"Tidak Ada";"2";"42";"2018-09-06";"23:48:09"
"2162";"5959";"250158";"Tidak Ada";"2";"71";"2018-09-06";"23:49:00"
"2163";"252";"10992";"Tidak Ada";"2";"42";"2018-09-06";"23:49:36"
"2164";"252";"10993";"Tidak Ada";"2";"42";"2018-09-06";"23:51:20"
"2165";"5959";"250159";"Tidak Ada";"2";"71";"2018-09-06";"23:53:28"
"2166";"252";"10994";"Tidak Ada";"2";"42";"2018-09-06";"23:53:39"
"2167";"252";"10995";"Tidak Ada";"2";"42";"2018-09-06";"23:55:59"
"2168";"5959";"250161";"Tidak Ada";"2";"71";"2018-09-06";"23:56:45"
"2169";"114";"4683";"Tidak Ada";"2";"50";"2018-09-06";"23:56:58"
"2170";"252";"10996";"Tidak Ada";"2";"42";"2018-09-06";"23:57:44"
"2171";"114";"4684";"Tidak Ada";"2";"50";"2018-09-06";"23:58:43"
"2172";"5959";"250162";"Tidak Ada";"2";"71";"2018-09-06";"23:58:59"
"2173";"252";"10997";"Tidak Ada";"2";"42";"2018-09-07";"00:00:00"
"2174";"114";"4685";"Tidak Ada";"2";"50";"2018-09-07";"00:01:02"
"2175";"252";"10998";"Tidak Ada";"2";"42";"2018-09-07";"00:02:30"
"2176";"114";"4686";"Tidak Ada";"2";"50";"2018-09-07";"00:03:09"
"2177";"252";"10999";"Tidak Ada";"2";"42";"2018-09-07";"00:04:56"
"2178";"114";"4687";"Tidak Ada";"2";"50";"2018-09-07";"00:06:06"
"2179";"252";"11000";"Tidak Ada";"2";"42";"2018-09-07";"00:07:09"
"2180";"114";"4688";"Tidak Ada";"2";"50";"2018-09-07";"00:08:56"
"2181";"252";"11001";"Tidak Ada";"2";"42";"2018-09-07";"00:09:37"
"2182";"114";"4689";"Tidak Ada";"2";"50";"2018-09-07";"00:11:10"
"2183";"252";"11002";"Tidak Ada";"2";"42";"2018-09-07";"00:12:10"
"2184";"252";"11003";"Tidak Ada";"2";"42";"2018-09-07";"00:14:01"
"2185";"114";"4690";"Tidak Ada";"2";"50";"2018-09-07";"00:14:27"
"2186";"252";"11004";"Tidak Ada";"2";"42";"2018-09-07";"00:15:51"
"2187";"114";"4691";"Tidak Ada";"2";"50";"2018-09-07";"00:16:52"
"2188";"252";"11005";"Tidak Ada";"2";"42";"2018-09-07";"00:17:38"
"2189";"114";"4692";"Tidak Ada";"2";"50";"2018-09-07";"00:19:01"
"2190";"252";"11006";"Tidak Ada";"2";"42";"2018-09-07";"00:20:24"
"2191";"116";"4711";"Tidak Ada";"2";"50";"2018-09-07";"00:25:02"
"2192";"252";"11007";"Tidak Ada";"2";"42";"2018-09-07";"00:25:35"
"2193";"5959";"250163";"Tidak Ada";"2";"71";"2018-09-07";"00:26:51"
"2194";"252";"11008";"Tidak Ada";"2";"42";"2018-09-07";"00:26:59"
"2195";"5959";"250164";"Tidak Ada";"2";"71";"2018-09-07";"00:29:15"
"2196";"116";"4712";"Tidak Ada";"2";"50";"2018-09-07";"00:29:15"
"2197";"252";"11009";"Tidak Ada";"2";"42";"2018-09-07";"00:29:45"
"2198";"252";"11010";"Tidak Ada";"2";"42";"2018-09-07";"00:31:30"
"2199";"116";"4713";"Tidak Ada";"2";"50";"2018-09-07";"00:32:09"
"2200";"5959";"250165";"Tidak Ada";"2";"71";"2018-09-07";"00:33:00"
"2201";"116";"4714";"Tidak Ada";"2";"50";"2018-09-07";"00:35:14"
"2202";"116";"4715";"Tidak Ada";"2";"50";"2018-09-07";"00:37:59"
"2203";"5959";"250166";"Tidak Ada";"2";"71";"2018-09-07";"00:38:16"
"2204";"116";"4716";"Tidak Ada";"2";"50";"2018-09-07";"00:40:20"
"2205";"116";"4717";"Tidak Ada";"2";"50";"2018-09-07";"00:42:57"
"2206";"116";"4718";"Tidak Ada";"2";"50";"2018-09-07";"00:49:35"
"2207";"116";"4719";"Tidak Ada";"2";"50";"2018-09-07";"00:51:16"
"2208";"116";"4720";"Tidak Ada";"2";"50";"2018-09-07";"01:05:22"
"2209";"5897";"247839";"Tidak Ada";"2";"39";"2018-09-07";"01:24:36"
"2210";"5897";"247840";"Tidak Ada";"2";"39";"2018-09-07";"01:27:54"
"2211";"244";"10640";"Tidak Ada";"2";"65";"2018-09-07";"02:27:56"
"2212";"244";"10641";"Tidak Ada";"2";"65";"2018-09-07";"03:12:28"
"2213";"244";"10642";"Tidak Ada";"2";"65";"2018-09-07";"03:14:52"
"2214";"244";"10643";"Mesin EDC";"2";"65";"2018-09-07";"03:40:28"
"2215";"244";"10644";"Tidak Ada";"2";"65";"2018-09-07";"03:57:28"
"2216";"244";"10645";"Mesin EDC";"2";"65";"2018-09-07";"04:00:36"
"2217";"244";"10646";"EDC";"2";"65";"2018-09-07";"04:02:17"
"2218";"244";"10647";"EDC";"2";"65";"2018-09-07";"04:03:32"
"2219";"244";"10648";"Tidak Ada";"2";"65";"2018-09-07";"04:06:30"
"2220";"244";"10649";"Tidak Ada";"2";"65";"2018-09-07";"04:07:30"
"2221";"244";"10650";"Mesin EDC";"2";"65";"2018-09-07";"04:09:30"
"2222";"5967";"250456";"Tidak Ada";"2";"65";"2018-09-07";"04:11:17"
"2223";"5967";"250457";"Tidak Ada";"2";"65";"2018-09-07";"04:12:47"
"2224";"5967";"250458";"Tidak Ada";"2";"65";"2018-09-07";"04:22:40"
"2225";"5967";"250459";"Tidak Ada";"2";"65";"2018-09-07";"04:37:43"
"2226";"5967";"250460";"Tidak Ada";"2";"65";"2018-09-07";"04:57:11"
"2227";"5967";"250461";"Tidak Ada";"2";"65";"2018-09-07";"04:58:31"
"2228";"5967";"250462";"Tidak Ada";"2";"65";"2018-09-07";"05:11:57"
"2229";"5967";"250462";"Tidak Ada";"2";"65";"2018-09-07";"05:11:58"
"2230";"5967";"250463";"Tidak Ada";"2";"65";"2018-09-07";"05:13:29"
"2231";"5967";"250464";"Tidak Ada";"2";"65";"2018-09-07";"05:14:51"
"2232";"5967";"250465";"Tidak Ada";"2";"65";"2018-09-07";"05:16:48"
"2233";"5967";"250466";"Tidak Ada";"2";"65";"2018-09-07";"05:18:09"
"2234";"5967";"250466";"Tidak Ada";"2";"65";"2018-09-07";"05:18:10"
"2235";"5967";"250467";"Tidak Ada";"2";"65";"2018-09-07";"05:20:47"
"2236";"5967";"250468";"Tidak Ada";"2";"65";"2018-09-07";"05:29:22"
"2237";"5967";"250469";"Tidak Ada";"2";"65";"2018-09-07";"05:32:20"
"2238";"5967";"250470";"Tidak Ada";"2";"65";"2018-09-07";"05:33:57"
"2239";"5967";"250471";"Tidak Ada";"2";"65";"2018-09-07";"05:38:25"
"2240";"5967";"250472";"Tidak Ada";"2";"65";"2018-09-07";"05:43:12"
"2241";"5967";"250473";"Tidak Ada";"2";"65";"2018-09-07";"05:48:23"
"2242";"5967";"250474";"Tidak Ada";"2";"65";"2018-09-07";"05:52:55"
"2243";"71";"3135";"Tidak Ada";"2";"45";"2018-09-07";"09:03:05"
"2244";"71";"3136";"Tidak Ada";"2";"45";"2018-09-07";"09:05:26"
"2245";"71";"3137";"Tidak Ada";"2";"45";"2018-09-07";"09:08:31"
"2246";"71";"3138";"Tidak Ada";"2";"45";"2018-09-07";"09:12:36"
"2247";"71";"3139";"Tidak Ada";"2";"45";"2018-09-07";"09:14:16"
"2248";"71";"3140";"Tidak Ada";"2";"45";"2018-09-07";"09:25:56"
"2249";"71";"3141";"Tidak Ada";"2";"45";"2018-09-07";"09:29:00"
"2250";"71";"3142";"Tidak Ada";"2";"45";"2018-09-07";"09:30:17"
"2251";"71";"3142";"Tidak Ada";"2";"45";"2018-09-07";"09:30:18"
"2252";"71";"3114";"Tidak Ada";"2";"45";"2018-09-07";"09:30:56"
"2253";"71";"3115";"Tidak Ada";"2";"45";"2018-09-07";"09:32:16"
"2254";"71";"3116";"Tidak Ada";"2";"45";"2018-09-07";"09:32:53"
"2255";"71";"3117";"Tidak Ada";"2";"45";"2018-09-07";"09:33:31"
"2256";"71";"3118";"Tidak Ada";"2";"45";"2018-09-07";"09:34:09"
"2257";"71";"3119";"Something's Gotta Give dan serial Mad Men.";"2";"45";"2018-09-07";"09:35:15"
"2258";"71";"3120";"Tidak Ada";"2";"45";"2018-09-07";"09:35:56"
"2259";"71";"3121";"Journal of the American College of Cardiology";"2";"45";"2018-09-07";"09:39:41"
"2260";"71";"3122";"Tidak Ada";"2";"45";"2018-09-07";"09:41:44"
"2261";"71";"3123";"Tidak Ada";"2";"45";"2018-09-07";"09:42:25"
"2262";"71";"3124";"Tidak Ada";"2";"45";"2018-09-07";"09:43:51"
"2263";"71";"3125";"Tidak Ada";"2";"45";"2018-09-07";"09:45:11"
"2264";"141";"6037";"Tidak Ada";"2";"54";"2018-09-07";"09:45:24"
"2265";"71";"3126";"Journal of American College of Cardiology";"2";"45";"2018-09-07";"09:50:02"
"2266";"71";"3127";"Tidak Ada";"2";"45";"2018-09-07";"09:55:13"
"2267";"71";"3128";"Tidak Ada";"2";"45";"2018-09-07";"09:56:28"
"2268";"141";"6038";"Tidak Ada";"2";"54";"2018-09-07";"09:57:27"
"2269";"71";"3129";"Tidak Ada";"2";"45";"2018-09-07";"09:57:37"
"2270";"71";"3130";"Tidak Ada";"2";"45";"2018-09-07";"09:59:16"
"2271";"71";"3131";"Tidak Ada";"2";"45";"2018-09-07";"10:00:25"
"2272";"71";"3132";"Tidak Ada";"2";"45";"2018-09-07";"10:01:16"
"2273";"71";"3133";"Tidak Ada";"2";"45";"2018-09-07";"10:01:58"
"2274";"5926";"248930";"Tidak Ada";"2";"45";"2018-09-07";"10:04:34"
"2275";"5926";"248931";"Tidak Ada";"2";"45";"2018-09-07";"10:06:13"
"2276";"5926";"248932";"Tidak Ada";"2";"45";"2018-09-07";"10:07:14"
"2277";"141";"6039";"pancake";"2";"54";"2018-09-07";"10:07:52"
"2278";"5926";"248933";"Tidak Ada";"2";"45";"2018-09-07";"10:08:39"
"2279";"5926";"248934";"Tidak Ada";"2";"45";"2018-09-07";"10:10:43"
"2280";"5926";"248935";"Tidak Ada";"2";"45";"2018-09-07";"10:12:08"
"2281";"141";"6040";"Tidak Ada";"2";"54";"2018-09-07";"10:12:24"
"2282";"141";"6041";"Tidak Ada";"2";"54";"2018-09-07";"10:14:11"
"2283";"141";"6042";"pancake";"2";"54";"2018-09-07";"10:34:03"
"2284";"5926";"248936";"Tidak Ada";"2";"45";"2018-09-07";"10:34:25"
"2285";"141";"6043";"Tidak Ada";"2";"54";"2018-09-07";"10:35:50"
"2286";"5926";"248937";"Tidak Ada";"2";"45";"2018-09-07";"10:35:58"
"2287";"5926";"248892";"Tidak Ada";"2";"45";"2018-09-07";"10:38:59"
"2288";"141";"6044";"Tidak Ada";"2";"54";"2018-09-07";"10:39:13"
"2289";"5926";"248893";"Tidak Ada";"2";"45";"2018-09-07";"10:41:31"
"2290";"5926";"248894";"Tidak Ada";"2";"45";"2018-09-07";"10:42:19"
"2291";"5926";"248897";"Tidak Ada";"2";"45";"2018-09-07";"10:45:52"
"2292";"5926";"248898";"Tidak Ada";"2";"45";"2018-09-07";"10:48:52"
"2293";"5926";"248899";"Tidak Ada";"2";"45";"2018-09-07";"10:50:13"
"2294";"5926";"248900";"Tidak Ada";"2";"45";"2018-09-07";"10:52:41"
"2295";"5926";"248901";"Tidak Ada";"2";"45";"2018-09-07";"10:53:57"
"2296";"5926";"248902";"Tidak Ada";"2";"45";"2018-09-07";"10:54:32"
