"id_geolokasi";"id_berita";"id_kalimat";"desa";"kota";"kabupaten";"propinsi";"negara";"nama_tempat";"isCorrect";"isValid";"id_submitter";"date_submit";"time_submit"
"1885";"192";"8384";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Antartika";"1";"2";"34";"2018-09-05";"14:08:42"
"1886";"98";"4032";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"14:09:39"
"1887";"267";"11623";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tiongkok";"Tidak Ada";"1";"2";"67";"2018-09-05";"14:10:34"
"1888";"267";"11623";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Mesir";"Tidak Ada";"1";"2";"67";"2018-09-05";"14:10:48"
"1889";"98";"4033";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"14:10:59"
"1890";"192";"8385";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-09-05";"14:11:46"
"1891";"267";"11624";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"14:12:33"
"1892";"98";"4035";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"14:12:36"
"1893";"98";"4035";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"14:12:45"
"1894";"267";"11625";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"14:13:59"
"1895";"267";"11625";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"14:14:05"
"1896";"98";"4036";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"14:15:26"
"1897";"98";"4036";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"14:15:36"
"1898";"98";"4037";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"14:16:37"
"1899";"267";"11626";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Zimbabwe";"Tidak Ada";"1";"2";"67";"2018-09-05";"14:16:49"
"1900";"267";"11626";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Kongo";"Tidak Ada";"1";"2";"67";"2018-09-05";"14:16:59"
"1901";"192";"8386";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-09-05";"14:18:38"
"1902";"98";"4040";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"14:19:04"
"1903";"98";"4040";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"14:19:12"
"1904";"267";"11627";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Kongo";"Tidak Ada";"1";"2";"67";"2018-09-05";"14:19:57"
"1905";"192";"8387";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-09-05";"14:21:33"
"1906";"267";"11628";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"14:21:45"
"1907";"192";"8388";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-09-05";"14:22:31"
"1908";"267";"11629";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Zimbabwe";"Tidak Ada";"1";"2";"67";"2018-09-05";"14:23:35"
"1909";"267";"11627";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Kongo";"Tidak Ada";"1";"2";"65";"2018-09-05";"14:23:50"
"1910";"267";"11604";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-09-05";"14:24:06"
"1911";"267";"11630";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Zimbabwe";"Tidak Ada";"1";"2";"67";"2018-09-05";"14:25:50"
"1912";"192";"8389";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-09-05";"14:27:31"
"1913";"98";"4041";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"14:27:38"
"1914";"267";"11632";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"14:28:04"
"1915";"192";"8390";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-09-05";"14:29:02"
"1916";"98";"4042";"Tidak Ada";"Cikupa";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"14:29:17"
"1917";"192";"8391";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Rusia";"Tidak Ada";"1";"2";"34";"2018-09-05";"14:30:57"
"1918";"98";"4043";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"14:31:58"
"1919";"192";"8392";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-09-05";"14:34:22"
"1920";"203";"8869";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-09-05";"14:36:18"
"1921";"203";"8869";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-09-05";"14:36:28"
"1922";"98";"4044";"Tidak Ada";"Tidak Ada";"Bekasi";"Jawa Barat";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"14:37:24"
"1923";"98";"4045";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"14:38:24"
"1924";"98";"4045";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"14:38:33"
"1925";"98";"4046";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"14:39:39"
"1926";"203";"8870";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-09-05";"14:40:07"
"1927";"203";"8870";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-09-05";"14:40:12"
"1928";"192";"8393";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-09-05";"14:42:25"
"1929";"98";"4047";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"14:42:58"
"1930";"98";"4048";"Tidak Ada";"Tidak Ada";"Bekasi";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"14:44:16"
"1931";"203";"8871";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-09-05";"14:44:43"
"1932";"192";"8394";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Rusia";"Tidak Ada";"1";"2";"34";"2018-09-05";"14:45:09"
"1933";"98";"4049";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"14:45:32"
"1934";"98";"4050";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"14:46:38"
"1935";"203";"8872";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-09-05";"14:47:22"
"1936";"98";"4051";"Tidak Ada";"Cikupa";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"14:47:36"
"1937";"98";"4051";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"14:47:46"
"1938";"98";"4052";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"14:49:11"
"1939";"98";"4053";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"14:50:07"
"1940";"98";"4054";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"14:51:34"
"1941";"98";"4055";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"14:52:53"
"1942";"98";"4055";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"14:53:04"
"1943";"192";"8395";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"34";"2018-09-05";"14:53:47"
"1944";"203";"8873";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-09-05";"15:00:03"
"1945";"203";"8874";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"15:02:17"
"1946";"284";"12246";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Malaysia";"Tidak Ada";"1";"2";"67";"2018-09-05";"15:11:01"
"1947";"284";"12247";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Indonesia";"Tidak Ada";"1";"2";"67";"2018-09-05";"15:12:34"
"1948";"284";"12247";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Singapura";"Tidak Ada";"1";"2";"67";"2018-09-05";"15:12:47"
"1949";"284";"12247";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Brunai";"Tidak Ada";"1";"2";"67";"2018-09-05";"15:12:55"
"1950";"284";"12247";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Malaysia";"Tidak Ada";"1";"2";"67";"2018-09-05";"15:13:09"
"1951";"284";"12247";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Thailand";"Tidak Ada";"1";"2";"67";"2018-09-05";"15:13:18"
"1952";"284";"12247";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Filipina";"Tidak Ada";"1";"2";"67";"2018-09-05";"15:13:26"
"1953";"284";"12248";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"15:16:28"
"1954";"284";"12248";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"15:16:35"
"1955";"284";"12249";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"15:18:57"
"1956";"284";"12250";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Indonesia";"Tidak Ada";"1";"2";"67";"2018-09-05";"15:20:29"
"1957";"284";"12250";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Malaysia";"Tidak Ada";"1";"2";"67";"2018-09-05";"15:20:37"
"1958";"284";"12251";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Indonesia";"Tidak Ada";"1";"2";"67";"2018-09-05";"15:21:28"
"1959";"289";"12407";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Jawa Barat";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"15:22:31"
"1960";"289";"12408";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Jawa";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"15:23:43"
"1961";"289";"12409";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Indonesia";"Tidak Ada";"1";"2";"67";"2018-09-05";"15:24:36"
"1962";"289";"12410";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"15:25:38"
"1963";"289";"12411";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"15:26:47"
"1964";"289";"12412";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"15:27:36"
"1965";"289";"12413";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Jawa Timur";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"15:28:39"
"1966";"289";"12413";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Jawa Tengah";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"15:28:48"
"1967";"289";"12413";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Jawa Barat";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"15:28:56"
"1968";"76";"3255";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Indonesia";"Tidak Ada";"1";"2";"48";"2018-09-05";"16:34:49"
"1969";"200";"8744";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"33";"2018-09-05";"17:52:59"
"1970";"200";"8745";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"33";"2018-09-05";"17:54:50"
"1971";"200";"8746";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"33";"2018-09-05";"17:56:20"
"1972";"200";"8747";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"33";"2018-09-05";"18:01:09"
"1973";"204";"8942";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"33";"2018-09-05";"18:02:37"
"1974";"204";"8943";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"33";"2018-09-05";"18:04:56"
"1975";"204";"8902";"Tidak Ada";"Tidak Ada";"Shanghai";"Tidak Ada";"Tiongkok";"Tidak Ada";"1";"2";"33";"2018-09-05";"18:07:43"
"1976";"204";"8903";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"33";"2018-09-05";"18:08:58"
"1977";"204";"8904";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"33";"2018-09-05";"18:17:14"
"1978";"204";"8905";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"33";"2018-09-05";"18:18:41"
"1979";"204";"8906";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"33";"2018-09-05";"18:20:35"
"1980";"204";"8907";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tirai Bambu";"Tidak Ada";"1";"2";"33";"2018-09-05";"18:23:40"
"1981";"98";"4056";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"18:51:50"
"1982";"98";"4057";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"18:53:42"
"1983";"98";"4057";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"18:53:49"
"1984";"98";"4058";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"18:54:35"
"1985";"98";"4059";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"18:55:21"
"1986";"98";"4059";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"18:55:27"
"1987";"98";"4060";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"18:56:16"
"1988";"98";"4061";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"19:02:43"
"1989";"98";"4062";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"19:03:56"
"1990";"98";"4064";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"19:05:26"
"1991";"98";"4064";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"19:05:34"
"1992";"98";"4065";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"19:06:18"
"1993";"98";"4066";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"19:08:48"
"1994";"98";"4067";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"19:09:40"
"1995";"98";"4068";"Tidak Ada";"Cikupa";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"19:10:40"
"1996";"98";"4069";"Tidak Ada";"Cikupa";"Tangerang";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"19:12:37"
"1997";"139";"5944";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"19:13:26"
"1998";"147";"6365";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"19:15:34"
"1999";"147";"6365";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"19:15:42"
"2000";"147";"6366";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Indonesia";"Tidak Ada";"1";"2";"52";"2018-09-05";"19:21:24"
"2001";"147";"6367";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"19:25:49"
"2002";"147";"6371";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"19:28:45"
"2003";"147";"6372";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"19:32:27"
"2004";"147";"6320";"Tidak Ada";"Tidak Ada";"Jakarta";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"19:36:55"
"2005";"147";"6321";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"19:39:14"
"2006";"147";"6322";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"19:41:10"
"2007";"147";"6323";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Jakarta Selatan";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"19:58:15"
"2008";"147";"6324";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"20:00:16"
"2009";"147";"6326";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"52";"2018-09-05";"20:03:39"
"2010";"244";"10622";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"65";"2018-09-05";"20:54:36"
"2011";"289";"12414";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"21:16:02"
"2012";"289";"12415";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Jawa Barat";"Tidak Ada";"1";"2";"67";"2018-09-05";"21:19:48"
"2013";"289";"12416";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Indonesia";"Tidak Ada";"1";"2";"67";"2018-09-05";"21:20:33"
"2014";"289";"12417";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Jabar";"Tidak Ada";"1";"2";"67";"2018-09-05";"21:21:32"
"2015";"289";"12418";"Tidak Ada";"Tidak Ada";"Bandung";"Jabar";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"21:24:54"
"2016";"289";"12419";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"21:25:59"
"2017";"289";"12419";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"21:26:06"
"2018";"289";"12420";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"21:27:28"
"2019";"289";"12421";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"21:28:39"
"2020";"289";"12422";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"21:29:42"
"2021";"289";"12423";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"21:30:18"
"2022";"289";"12424";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"21:30:58"
"2023";"289";"12425";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"21:32:15"
"2024";"289";"12426";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"21:32:54"
"2025";"289";"12427";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"21:33:32"
"2026";"244";"10623";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"65";"2018-09-05";"21:34:28"
"2027";"244";"10624";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"65";"2018-09-05";"21:36:30"
"2028";"244";"10624";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"65";"2018-09-05";"21:36:34"
"2029";"289";"12428";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"21:38:38"
"2030";"289";"12429";"Tidak Ada";"Tidak Ada";"Cianjur";"Jabar";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"21:40:30"
"2031";"244";"10625";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"65";"2018-09-05";"21:41:19"
"2032";"244";"10625";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"65";"2018-09-05";"21:41:24"
"2033";"289";"12430";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"21:43:01"
"2034";"289";"12431";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"21:43:53"
"2035";"289";"12432";"Tidak Ada";"Tidak Ada";"Bekasi";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"21:45:03"
"2036";"293";"12534";"Tidak Ada";"Tidak Ada";"Jakarta";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"21:48:51"
"2037";"293";"12535";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Indonesia";"Tidak Ada";"1";"2";"67";"2018-09-05";"21:51:13"
"2038";"293";"12535";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"21:51:19"
"2039";"293";"12536";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"67";"2018-09-05";"21:52:15"
